epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,409.75,1.95673,2.07062,1.47443,0.29507,0.52748,0.38714,0.19899,1.54015,2.695,1.36361,0.00333194,0.00333194,0.00333194
2,911.973,1.64824,1.73384,1.25235,0.32822,0.55483,0.372,0.17683,1.71827,2.94324,1.35714,0.00666487,0.00666487,0.00666487
3,1257.83,1.67898,1.76461,1.24885,0.29028,0.42364,0.3018,0.13393,1.73495,2.3244,1.37367,0.00999617,0.00999617,0.00999617
4,1573.36,1.64717,1.74491,1.23472,0.35825,0.52388,0.39227,0.21505,1.45476,2.67506,1.22475,0.0099945,0.0099945,0.0099945
5,1895.17,1.5451,1.67072,1.19519,0.34075,0.57506,0.41904,0.24308,1.35717,2.44313,1.19026,0.00999023,0.00999023,0.00999023
6,2215.39,1.48234,1.61815,1.17315,0.34825,0.52103,0.39785,0.20065,1.61197,2.18498,1.28948,0.00998474,0.00998474,0.00998474
7,2530,1.44681,1.59467,1.16001,0.36394,0.57852,0.4451,0.22199,1.68119,2.28047,1.31825,0.00997803,0.00997803,0.00997803
8,2844.9,1.42589,1.57011,1.15179,0.38127,0.56568,0.44389,0.22421,1.66338,2.14233,1.31257,0.00997011,0.00997011,0.00997011
9,3158.19,1.403,1.55759,1.14783,0.38884,0.57364,0.45439,0.25341,1.48014,2.01992,1.23031,0.00996097,0.00996097,0.00996097
10,3470.59,1.38522,1.53869,1.14151,0.41027,0.57103,0.46998,0.25753,1.48056,2.1098,1.23126,0.00995062,0.00995062,0.00995062
11,3783.66,1.37894,1.52456,1.13829,0.40782,0.57073,0.46866,0.25335,1.51203,2.19478,1.24004,0.00993906,0.00993906,0.00993906
12,4096.66,1.36221,1.52262,1.13282,0.41832,0.57338,0.47216,0.26059,1.52763,2.05606,1.24379,0.00992629,0.00992629,0.00992629
13,4414.18,1.34798,1.51065,1.12733,0.40691,0.58565,0.47634,0.26292,1.51752,2.05397,1.23825,0.00991232,0.00991232,0.00991232
14,4869.04,1.34418,1.50538,1.12827,0.42538,0.5768,0.4861,0.26695,1.51875,2.02585,1.23761,0.00989715,0.00989715,0.00989715
15,5315.95,1.33196,1.49384,1.12219,0.42714,0.58199,0.48597,0.26284,1.55322,2.03327,1.25345,0.00988079,0.00988079,0.00988079
16,5626.97,1.32888,1.48768,1.12225,0.42836,0.57885,0.48669,0.26381,1.55885,1.97203,1.25683,0.00986323,0.00986323,0.00986323
17,5941.09,1.32651,1.48843,1.12201,0.43516,0.58039,0.49002,0.27703,1.47471,1.94713,1.22239,0.00984449,0.00984449,0.00984449
18,6256.23,1.31544,1.48114,1.11931,0.43715,0.57497,0.49368,0.2811,1.45525,1.96524,1.21196,0.00982456,0.00982456,0.00982456
19,6569.74,1.31723,1.47062,1.1193,0.44122,0.57717,0.49683,0.28564,1.41992,1.94601,1.19986,0.00980345,0.00980345,0.00980345
20,6884.44,1.31045,1.46474,1.11532,0.44088,0.57701,0.49543,0.27643,1.49013,1.90769,1.23007,0.00978118,0.00978118,0.00978118
21,7201.68,1.31088,1.46671,1.11591,0.44313,0.57529,0.49534,0.27686,1.48942,1.90285,1.2306,0.00975773,0.00975773,0.00975773
22,7516.7,1.30411,1.46646,1.11376,0.44184,0.58,0.49605,0.27915,1.48199,1.92724,1.22517,0.00973312,0.00973312,0.00973312
23,7825.98,1.30142,1.45665,1.11389,0.44186,0.57961,0.49606,0.27744,1.50256,1.94,1.23307,0.00970736,0.00970736,0.00970736
24,8138.98,1.29425,1.45845,1.11217,0.44429,0.58018,0.49752,0.27754,1.50572,1.94586,1.23408,0.00968045,0.00968045,0.00968045
25,8444.99,1.29752,1.45563,1.11247,0.4472,0.58232,0.49996,0.28452,1.46105,1.94234,1.21592,0.00965239,0.00965239,0.00965239
26,8755.54,1.29355,1.45819,1.11074,0.44784,0.58258,0.50235,0.28691,1.45636,1.93251,1.21397,0.0096232,0.0096232,0.0096232
27,9069.47,1.29474,1.45795,1.11394,0.44805,0.58107,0.50291,0.28807,1.4536,1.92346,1.21321,0.00959289,0.00959289,0.00959289
28,9422.81,1.28557,1.44989,1.10797,0.44808,0.5838,0.50434,0.28958,1.449,1.92084,1.21136,0.00956145,0.00956145,0.00956145
29,9738.81,1.28398,1.4408,1.10828,0.44938,0.58311,0.50517,0.29027,1.44918,1.91637,1.21173,0.00952889,0.00952889,0.00952889
30,10094.8,1.2808,1.44629,1.1081,0.44981,0.58281,0.50696,0.29248,1.43482,1.91107,1.20606,0.00949524,0.00949524,0.00949524
31,10402.2,1.2879,1.44352,1.10735,0.45171,0.58112,0.50784,0.29488,1.42001,1.90248,1.20025,0.00946048,0.00946048,0.00946048
32,10720.8,1.28103,1.43487,1.10798,0.4526,0.5806,0.50881,0.2959,1.4169,1.89764,1.19939,0.00942464,0.00942464,0.00942464
33,11187.7,1.28152,1.4349,1.10705,0.45116,0.58071,0.50958,0.29608,1.41785,1.89552,1.1998,0.00938772,0.00938772,0.00938772
34,11691.6,1.28071,1.44218,1.10889,0.45298,0.57862,0.50957,0.29572,1.42152,1.88969,1.20169,0.00934973,0.00934973,0.00934973
35,12112.4,1.27472,1.43485,1.10734,0.45534,0.57653,0.51056,0.29632,1.42264,1.88941,1.20221,0.00931067,0.00931067,0.00931067
36,12423.1,1.27732,1.43723,1.10649,0.45507,0.57911,0.51108,0.29643,1.42665,1.88817,1.20368,0.00927057,0.00927057,0.00927057
37,12732.3,1.27253,1.4346,1.10413,0.45558,0.5768,0.51153,0.29721,1.42464,1.88494,1.20301,0.00922942,0.00922942,0.00922942
38,13060.1,1.27821,1.43239,1.10688,0.45571,0.57795,0.51227,0.29736,1.42594,1.87992,1.20363,0.00918725,0.00918725,0.00918725
39,13375.5,1.26884,1.42614,1.10244,0.4581,0.57609,0.51304,0.29794,1.4268,1.87602,1.20409,0.00914405,0.00914405,0.00914405
40,13688.1,1.27336,1.42459,1.10343,0.45992,0.57351,0.51398,0.29833,1.42777,1.87066,1.20467,0.00909984,0.00909984,0.00909984
41,13998.8,1.27542,1.42014,1.10428,0.45935,0.5742,0.51432,0.29859,1.42722,1.86722,1.20431,0.00905463,0.00905463,0.00905463
42,14309.5,1.27076,1.42386,1.10394,0.46221,0.57256,0.51515,0.29987,1.42093,1.86355,1.2016,0.00900844,0.00900844,0.00900844
43,14670.6,1.26296,1.42781,1.10471,0.46157,0.57367,0.51575,0.30101,1.41611,1.85786,1.19987,0.00896127,0.00896127,0.00896127
44,15008.1,1.2624,1.42,1.1021,0.46282,0.57131,0.51665,0.30155,1.41334,1.85586,1.19889,0.00891313,0.00891313,0.00891313
45,15400.1,1.26368,1.42528,1.10095,0.46354,0.57065,0.51688,0.30134,1.41723,1.85326,1.2004,0.00886404,0.00886404,0.00886404
46,15710.2,1.26672,1.42329,1.10215,0.4646,0.57065,0.51755,0.30128,1.4215,1.8497,1.20229,0.00881401,0.00881401,0.00881401
47,16015.8,1.26122,1.42129,1.1014,0.46326,0.5724,0.51809,0.30132,1.42278,1.84819,1.20286,0.00876305,0.00876305,0.00876305
48,16321.7,1.26313,1.41876,1.10388,0.46406,0.57526,0.51878,0.30228,1.41743,1.84231,1.20059,0.00871117,0.00871117,0.00871117
49,16638.5,1.26042,1.41508,1.1021,0.46762,0.57182,0.51947,0.30284,1.41495,1.84062,1.19985,0.00865839,0.00865839,0.00865839
50,16942.8,1.26014,1.42146,1.10091,0.46817,0.57164,0.52039,0.30387,1.41007,1.83716,1.19781,0.00860473,0.00860473,0.00860473
