epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,37.8612,1.88314,1.72979,1.51076,0.59697,0.67421,0.62363,0.27395,1.99651,2.57129,1.53793,0.000550522,0.000550522,0.000550522
2,74.1272,1.59038,1.33812,1.29222,0.52031,0.71437,0.65392,0.30808,1.69693,2.59099,1.32574,0.00110612,0.00110612,0.00110612
3,111.086,1.5363,1.28925,1.27234,0.36039,0.53866,0.44228,0.22328,1.63686,5.2032,1.26986,0.00166145,0.00166145,0.00166145
4,146.333,1.50828,1.27812,1.2618,0.57198,0.6013,0.58727,0.30681,1.55193,1.85549,1.19511,0.00166608,0.00166608,0.00166608
5,181.318,1.49197,1.26531,1.24703,0.59419,0.68045,0.66623,0.34906,1.51995,1.42001,1.21428,0.00166537,0.00166537,0.00166537
6,215.743,1.45893,1.2396,1.24136,0.71438,0.68054,0.7135,0.37687,1.5346,1.28665,1.23401,0.00166446,0.00166446,0.00166446
7,251.06,1.45134,1.2227,1.24062,0.69522,0.69861,0.72541,0.36732,1.51545,1.26108,1.2027,0.00166334,0.00166334,0.00166334
8,286.263,1.44754,1.21436,1.24487,0.66569,0.72163,0.72797,0.37981,1.51066,1.29914,1.23215,0.00166202,0.00166202,0.00166202
9,325.008,1.44562,1.24065,1.24033,0.6944,0.70021,0.71744,0.37125,1.48245,1.28674,1.21755,0.00166049,0.00166049,0.00166049
10,364.178,1.42639,1.22582,1.23102,0.61282,0.70097,0.70946,0.36781,1.49344,1.35501,1.21665,0.00165877,0.00165877,0.00165877
11,402.013,1.42064,1.20346,1.23225,0.72059,0.68797,0.72204,0.37837,1.49908,1.28394,1.20275,0.00165684,0.00165684,0.00165684
12,437.018,1.41138,1.19021,1.23253,0.69513,0.72048,0.74025,0.39591,1.47577,1.2563,1.22286,0.00165471,0.00165471,0.00165471
13,474.898,1.40413,1.20112,1.22577,0.72669,0.65967,0.70895,0.37549,1.45049,1.28479,1.19558,0.00165238,0.00165238,0.00165238
14,509.578,1.40395,1.17879,1.22883,0.72078,0.72213,0.75509,0.40047,1.44887,1.21734,1.20987,0.00164986,0.00164986,0.00164986
15,545.135,1.40054,1.18172,1.22951,0.68539,0.66549,0.69936,0.37594,1.45353,1.30773,1.21593,0.00164713,0.00164713,0.00164713
16,578.147,1.39914,1.16899,1.23012,0.69355,0.71173,0.73448,0.38615,1.44923,1.23327,1.21038,0.0016442,0.0016442,0.0016442
17,612.808,1.38679,1.16283,1.22627,0.73482,0.68439,0.73013,0.3878,1.46998,1.22251,1.21281,0.00164108,0.00164108,0.00164108
18,649.052,1.3969,1.16496,1.2308,0.73512,0.71113,0.74344,0.38456,1.48975,1.23974,1.23772,0.00163775,0.00163775,0.00163775
19,682.859,1.37904,1.1593,1.21612,0.74587,0.68895,0.74211,0.40064,1.44706,1.2204,1.2019,0.00163424,0.00163424,0.00163424
20,719.367,1.38643,1.15791,1.22354,0.72734,0.70057,0.74817,0.38614,1.47689,1.23361,1.19699,0.00163052,0.00163052,0.00163052
21,754.966,1.38542,1.16934,1.21994,0.71173,0.71546,0.74429,0.39792,1.44992,1.20525,1.19974,0.00162661,0.00162661,0.00162661
22,789.027,1.38214,1.16031,1.22202,0.73305,0.67448,0.73557,0.39717,1.43905,1.228,1.18905,0.00162251,0.00162251,0.00162251
23,821.268,1.37547,1.14519,1.21939,0.73856,0.66365,0.72969,0.39219,1.45169,1.25182,1.20682,0.00161822,0.00161822,0.00161822
24,856.179,1.3769,1.14637,1.22326,0.74269,0.67266,0.74386,0.40151,1.44828,1.22707,1.20328,0.00161373,0.00161373,0.00161373
25,892.356,1.36473,1.14352,1.21645,0.76149,0.67419,0.7446,0.40157,1.42217,1.24361,1.18781,0.00160905,0.00160905,0.00160905
26,927.696,1.36576,1.13516,1.21592,0.72424,0.70641,0.752,0.40943,1.41927,1.17398,1.18374,0.00160419,0.00160419,0.00160419
27,962.462,1.36798,1.14377,1.21608,0.74086,0.64634,0.72112,0.38532,1.43183,1.28274,1.18801,0.00159913,0.00159913,0.00159913
28,998.868,1.36269,1.1403,1.21405,0.74819,0.70784,0.75345,0.40548,1.45691,1.16861,1.22008,0.00159389,0.00159389,0.00159389
29,1034.12,1.36093,1.13789,1.21667,0.72691,0.67697,0.73017,0.39753,1.40355,1.22867,1.17908,0.00158847,0.00158847,0.00158847
30,1068.99,1.36393,1.14592,1.21942,0.74304,0.69237,0.73191,0.38532,1.47564,1.20967,1.21542,0.00158286,0.00158286,0.00158286
31,1104.43,1.3635,1.14574,1.21584,0.74853,0.63193,0.71118,0.39003,1.42055,1.25765,1.18292,0.00157706,0.00157706,0.00157706
32,1140.1,1.35741,1.12717,1.21328,0.75263,0.61214,0.71339,0.39266,1.43508,1.30023,1.19218,0.00157109,0.00157109,0.00157109
33,1174.4,1.35796,1.12736,1.2145,0.72909,0.7266,0.76606,0.41262,1.4443,1.18445,1.21175,0.00156493,0.00156493,0.00156493
34,1209.93,1.36224,1.13532,1.21409,0.74922,0.64077,0.7215,0.4016,1.40518,1.22699,1.18375,0.0015586,0.0015586,0.0015586
35,1240.99,1.35571,1.14121,1.21267,0.71259,0.62771,0.69431,0.37915,1.38124,1.29821,1.1696,0.00155209,0.00155209,0.00155209
36,1265.12,1.34759,1.13071,1.21275,0.7462,0.69091,0.74873,0.40816,1.42697,1.1983,1.20378,0.0015454,0.0015454,0.0015454
37,1289.12,1.35296,1.11873,1.2123,0.75104,0.67597,0.74652,0.41652,1.38566,1.19673,1.17275,0.00153854,0.00153854,0.00153854
38,1313.71,1.34802,1.12931,1.21,0.75009,0.6724,0.73684,0.40355,1.42747,1.21135,1.18869,0.00153151,0.00153151,0.00153151
39,1337.48,1.34398,1.13411,1.20672,0.76219,0.67215,0.75009,0.4001,1.45265,1.19949,1.20029,0.00152431,0.00152431,0.00152431
40,1361.03,1.35411,1.12932,1.2105,0.73413,0.71137,0.75587,0.41053,1.42708,1.17716,1.20406,0.00151694,0.00151694,0.00151694
41,1385,1.34095,1.12244,1.20478,0.74097,0.71309,0.76268,0.40426,1.43058,1.17907,1.19642,0.00150941,0.00150941,0.00150941
42,1408.99,1.35177,1.10979,1.20958,0.7527,0.6827,0.74207,0.40269,1.40665,1.20973,1.18511,0.00150171,0.00150171,0.00150171
43,1433.25,1.34518,1.11623,1.21172,0.73273,0.69906,0.74606,0.40719,1.41233,1.18103,1.19121,0.00149384,0.00149384,0.00149384
