epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,144.477,1.44163,1.82016,1.18064,0.37344,0.48805,0.38249,0.26508,1.12952,1.48462,0.9948,0.00332715,0.00332715,0.00332715
2,282.138,1.17942,1.4158,1.02823,0.44917,0.48851,0.41895,0.27801,1.25897,1.50435,1.02267,0.00666008,0.00666008,0.00666008
3,414.753,1.21566,1.419,1.03562,0.35449,0.45053,0.34938,0.22428,1.33313,1.62104,1.04372,0.00999137,0.00999137,0.00999137
4,551.06,1.20253,1.40817,1.0308,0.43592,0.4769,0.39397,0.25077,1.27685,1.59834,1.03023,0.0099945,0.0099945,0.0099945
5,689.763,1.1613,1.36726,1.01903,0.3379,0.45538,0.33933,0.23228,1.19408,1.78552,0.99394,0.00999023,0.00999023,0.00999023
6,821.789,1.12655,1.3184,1.00918,0.4344,0.49091,0.41748,0.27608,1.18616,1.44132,0.99665,0.00998474,0.00998474,0.00998474
7,953.203,1.09908,1.3006,1.00041,0.45771,0.51217,0.43393,0.29883,1.10864,1.44294,0.98265,0.00997803,0.00997803,0.00997803
8,1085.47,1.08878,1.28355,0.99552,0.46977,0.49326,0.43585,0.29434,1.12111,1.42085,0.98116,0.00997011,0.00997011,0.00997011
9,1225.3,1.07696,1.26287,0.99153,0.44555,0.49195,0.4219,0.29513,1.05548,1.40577,0.96032,0.00996097,0.00996097,0.00996097
10,1358.57,1.06306,1.24617,0.98616,0.4429,0.50716,0.43707,0.31547,0.99799,1.33629,0.95302,0.00995062,0.00995062,0.00995062
11,1499.8,1.05849,1.23089,0.98655,0.47444,0.51067,0.45088,0.30521,1.11849,1.34542,0.97744,0.00993906,0.00993906,0.00993906
12,1629.84,1.05179,1.22398,0.98517,0.46702,0.51938,0.45706,0.31545,1.06605,1.36723,0.96607,0.00992629,0.00992629,0.00992629
13,1758.7,1.04568,1.21989,0.98019,0.46616,0.5153,0.44572,0.30062,1.12567,1.38825,0.97217,0.00991232,0.00991232,0.00991232
14,1888.9,1.0331,1.20288,0.97635,0.49969,0.51488,0.46771,0.32967,1.02683,1.32221,0.95961,0.00989715,0.00989715,0.00989715
15,2021.84,1.0282,1.19785,0.9736,0.48209,0.52964,0.46963,0.33001,1.01756,1.28235,0.95222,0.00988079,0.00988079,0.00988079
16,2152.47,1.02202,1.18754,0.97284,0.49258,0.52916,0.47518,0.33063,1.06763,1.30607,0.95998,0.00986323,0.00986323,0.00986323
17,2290.72,1.0239,1.18182,0.97402,0.49785,0.52217,0.4721,0.32556,1.08591,1.30026,0.96517,0.00984449,0.00984449,0.00984449
18,2427.27,1.01939,1.17401,0.97503,0.49825,0.52593,0.47446,0.34184,0.97064,1.27926,0.94309,0.00982456,0.00982456,0.00982456
19,2565.45,1.01652,1.16552,0.9719,0.49861,0.52341,0.47571,0.32574,1.09284,1.2789,0.9726,0.00980345,0.00980345,0.00980345
20,2697.38,1.01092,1.15841,0.97003,0.50906,0.53403,0.48719,0.33955,1.0457,1.24745,0.95626,0.00978118,0.00978118,0.00978118
21,2832.22,1.00704,1.15082,0.96801,0.522,0.54593,0.50309,0.34839,1.06412,1.26002,0.96296,0.00975773,0.00975773,0.00975773
22,2961.16,1.00696,1.14995,0.96842,0.52096,0.55038,0.49841,0.35348,0.99705,1.26503,0.94799,0.00973312,0.00973312,0.00973312
23,3090.24,1.00458,1.14597,0.96837,0.52042,0.52526,0.48872,0.34749,1.01026,1.24314,0.95273,0.00970736,0.00970736,0.00970736
24,3220.3,0.99983,1.13357,0.96616,0.52037,0.54895,0.50404,0.35986,0.99498,1.22483,0.94935,0.00968045,0.00968045,0.00968045
25,3350.27,0.99951,1.13957,0.96604,0.53182,0.53685,0.5062,0.35441,1.0461,1.25995,0.9552,0.00965239,0.00965239,0.00965239
26,3482.23,0.99959,1.13477,0.96719,0.52829,0.5369,0.50127,0.36151,0.97971,1.23533,0.94459,0.0096232,0.0096232,0.0096232
27,3612.34,0.9954,1.12858,0.96572,0.51367,0.54746,0.4954,0.35421,1.02687,1.26622,0.95383,0.00959289,0.00959289,0.00959289
28,3743.4,0.99406,1.12234,0.96571,0.5412,0.55733,0.51986,0.37275,0.97924,1.2132,0.9455,0.00956145,0.00956145,0.00956145
29,3873.17,0.98753,1.12119,0.96147,0.53384,0.554,0.51509,0.37129,0.95251,1.20418,0.94023,0.00952889,0.00952889,0.00952889
30,4003.6,0.98893,1.1156,0.96199,0.50305,0.54142,0.48889,0.33898,1.0709,1.24293,0.95458,0.00949524,0.00949524,0.00949524
