epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,49.3902,2.05392,2.07098,1.51343,0.26952,0.45289,0.3337,0.13513,2.06997,1.99976,1.70886,0.000550522,0.000550522,0.000550522
2,97.7087,1.72603,1.6654,1.29027,0.76305,0.29682,0.34185,0.14711,1.8616,2.02982,1.4906,0.00110612,0.00110612,0.00110612
3,146.537,1.71156,1.65561,1.27615,0.29436,0.38917,0.29007,0.08261,2.38404,2.35928,1.74261,0.00166145,0.00166145,0.00166145
4,194.758,1.64953,1.60068,1.24776,0.31102,0.50059,0.38829,0.17391,2.05353,1.82169,1.52015,0.00166608,0.00166608,0.00166608
5,248.283,1.67819,1.6153,1.24715,0.76175,0.2729,0.28248,0.08907,2.44264,2.55567,1.64696,0.00166537,0.00166537,0.00166537
6,296.502,1.63966,1.57761,1.22269,0.34128,0.56093,0.43497,0.22596,1.55551,1.56649,1.26627,0.00166446,0.00166446,0.00166446
7,343.274,1.60241,1.5314,1.21591,0.26218,0.61743,0.406,0.16432,2.09492,1.83656,1.46806,0.00166334,0.00166334,0.00166334
8,388.925,1.57359,1.51825,1.20217,0.40737,0.5018,0.41805,0.17529,1.84421,1.7134,1.36741,0.00166202,0.00166202,0.00166202
9,435.871,1.55143,1.50657,1.18915,0.38512,0.54723,0.40113,0.15308,2.04814,1.65351,1.46046,0.00166049,0.00166049,0.00166049
10,485.573,1.52557,1.48788,1.18315,0.34363,0.60846,0.46467,0.22173,1.57953,1.5319,1.2569,0.00165877,0.00165877,0.00165877
11,538.722,1.52652,1.45182,1.18266,0.37619,0.60341,0.47032,0.21061,1.85215,1.54729,1.32987,0.00165684,0.00165684,0.00165684
12,584.094,1.45326,1.43668,1.1578,0.41493,0.53637,0.43592,0.16656,2.29034,1.60877,1.61576,0.00165471,0.00165471,0.00165471
13,629.334,1.54646,1.44152,1.18832,0.2828,0.5132,0.36439,0.12476,2.18256,1.72777,1.56182,0.00165238,0.00165238,0.00165238
14,674.809,1.482,1.4416,1.15877,0.41341,0.58431,0.45169,0.15775,2.14187,1.64225,1.65714,0.00164986,0.00164986,0.00164986
15,721.103,1.51547,1.43297,1.17945,0.3608,0.58543,0.44495,0.15035,2.21405,1.717,1.54079,0.00164713,0.00164713,0.00164713
16,780.109,1.49262,1.42073,1.17231,0.41455,0.58096,0.48966,0.28432,1.36258,1.41138,1.17613,0.0016442,0.0016442,0.0016442
17,832.957,1.51759,1.41737,1.17097,0.35828,0.55241,0.44277,0.21059,1.71589,1.56763,1.28874,0.00164108,0.00164108,0.00164108
18,890.579,1.46743,1.4063,1.1597,0.41152,0.58944,0.50845,0.2679,1.61302,1.43332,1.24723,0.00163775,0.00163775,0.00163775
19,945.602,1.46733,1.40436,1.16207,0.36532,0.47862,0.35827,0.10521,2.5571,1.78963,1.80037,0.00163424,0.00163424,0.00163424
20,997.069,1.45223,1.40435,1.15653,0.39459,0.53655,0.43234,0.17112,2.04788,1.53939,1.48088,0.00163052,0.00163052,0.00163052
