epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,126.422,1.52707,1.81042,0.98623,0.4158,0.45031,0.34467,0.19767,1.58335,1.71534,1.04056,0.00332715,0.00332715,0.00332715
2,246.998,1.47099,1.51145,0.95072,0.38508,0.43791,0.35505,0.17842,1.77404,1.75653,1.06904,0.00666008,0.00666008,0.00666008
3,362.831,1.53172,1.53152,0.96444,0.33221,0.45138,0.3307,0.18161,1.65989,2.1044,1.04257,0.00999137,0.00999137,0.00999137
4,478.157,1.53305,1.51481,0.96726,0.39465,0.43207,0.34068,0.18747,1.68223,1.85213,1.04164,0.0099945,0.0099945,0.0099945
5,592.409,1.47596,1.48824,0.95444,0.32591,0.42719,0.32501,0.17253,1.75601,1.87185,1.05483,0.00999023,0.00999023,0.00999023
6,707.745,1.4463,1.42701,0.94973,0.37715,0.43915,0.35297,0.21445,1.47476,1.73027,1.0087,0.00998474,0.00998474,0.00998474
7,823.817,1.41901,1.41743,0.94269,0.41619,0.46642,0.37997,0.21819,1.6035,1.67414,1.02115,0.00997803,0.00997803,0.00997803
8,941.45,1.40697,1.38919,0.94038,0.38559,0.44847,0.36297,0.19532,1.72729,1.71101,1.0467,0.00997011,0.00997011,0.00997011
9,1058.28,1.38952,1.36363,0.93655,0.43093,0.46067,0.38918,0.23465,1.49196,1.60519,1.00284,0.00996097,0.00996097,0.00996097
10,1173.28,1.37469,1.34844,0.93363,0.42282,0.45246,0.38443,0.22732,1.50314,1.60714,1.01407,0.00995062,0.00995062,0.00995062
11,1288.42,1.36232,1.34407,0.93251,0.40701,0.47489,0.39256,0.22826,1.54121,1.58426,1.02257,0.00993906,0.00993906,0.00993906
12,1407.72,1.35977,1.33375,0.93014,0.43725,0.45649,0.37597,0.22504,1.46213,1.64837,1.00883,0.00992629,0.00992629,0.00992629
13,1563.61,1.34945,1.31806,0.9277,0.44995,0.46946,0.40497,0.25424,1.41405,1.53066,1.01229,0.00991232,0.00991232,0.00991232
14,1678.12,1.34562,1.30732,0.92741,0.46496,0.47498,0.41895,0.26184,1.38476,1.53006,1.00328,0.00989715,0.00989715,0.00989715
15,1799.72,1.33713,1.29568,0.92583,0.44813,0.48169,0.41002,0.254,1.42385,1.5663,0.99641,0.00988079,0.00988079,0.00988079
16,1921.51,1.3312,1.29572,0.9233,0.45893,0.48769,0.41576,0.24966,1.49337,1.67802,1.0068,0.00986323,0.00986323,0.00986323
17,2060.38,1.33275,1.2858,0.92472,0.47167,0.49041,0.42987,0.25504,1.50893,1.53434,1.00745,0.00984449,0.00984449,0.00984449
18,2146.05,1.32531,1.277,0.92323,0.46258,0.47875,0.41314,0.2555,1.40513,1.52973,0.99857,0.00982456,0.00982456,0.00982456
19,2225.06,1.32394,1.27408,0.92209,0.46749,0.47822,0.41171,0.25344,1.40679,1.56394,0.99159,0.00980345,0.00980345,0.00980345
20,2303.79,1.31928,1.25924,0.92155,0.47424,0.48728,0.43259,0.26223,1.48369,1.50026,1.01234,0.00978118,0.00978118,0.00978118
