epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,80.8313,1.87431,1.79944,1.69999,0.63765,0.60759,0.63916,0.31967,1.71648,1.45243,1.48968,0.00332715,0.00332715,0.00332715
2,158.453,1.50713,1.31926,1.41775,0.67794,0.6601,0.6833,0.34723,1.67761,1.37005,1.45563,0.00666008,0.00666008,0.00666008
3,238.629,1.5097,1.32862,1.41156,0.52344,0.64926,0.54457,0.2849,1.68672,2.42246,1.45936,0.00999137,0.00999137,0.00999137
4,316.496,1.50932,1.31786,1.41474,0.66564,0.60453,0.64741,0.33545,1.62446,1.41107,1.42039,0.0099945,0.0099945,0.0099945
5,392.475,1.47941,1.26929,1.39831,0.65032,0.68607,0.69028,0.36286,1.53837,1.42218,1.37628,0.00999023,0.00999023,0.00999023
6,468.397,1.4557,1.24883,1.38708,0.66124,0.66993,0.69876,0.36197,1.53605,1.32413,1.37578,0.00998474,0.00998474,0.00998474
7,544.124,1.44583,1.2223,1.37967,0.67873,0.69896,0.71442,0.37443,1.53101,1.30929,1.3743,0.00997803,0.00997803,0.00997803
8,619.578,1.4277,1.20902,1.37511,0.68511,0.70648,0.72591,0.38266,1.50855,1.25677,1.37581,0.00997011,0.00997011,0.00997011
9,694.189,1.41602,1.20025,1.36569,0.68377,0.6688,0.70453,0.37682,1.45338,1.32636,1.34458,0.00996097,0.00996097,0.00996097
10,768.562,1.4114,1.1911,1.36316,0.6925,0.69049,0.72168,0.38444,1.52248,1.23848,1.38315,0.00995062,0.00995062,0.00995062
11,845.816,1.40349,1.17848,1.36025,0.67551,0.68732,0.70825,0.37799,1.48089,1.28837,1.36073,0.00993906,0.00993906,0.00993906
12,920.625,1.39921,1.17564,1.35756,0.70905,0.67584,0.7204,0.39051,1.44455,1.24698,1.34481,0.00992629,0.00992629,0.00992629
13,994.169,1.39538,1.16691,1.35653,0.70747,0.69758,0.72716,0.38612,1.46995,1.23865,1.35199,0.00991232,0.00991232,0.00991232
14,1075.22,1.39414,1.16142,1.35765,0.66727,0.71455,0.73167,0.39976,1.45217,1.24954,1.34185,0.00989715,0.00989715,0.00989715
15,1191.32,1.38732,1.16886,1.34961,0.71961,0.67451,0.72945,0.39541,1.44702,1.26716,1.33559,0.00988079,0.00988079,0.00988079
16,1306.73,1.37945,1.15162,1.3457,0.70125,0.7039,0.73838,0.40061,1.47185,1.22638,1.35276,0.00986323,0.00986323,0.00986323
17,1423.88,1.37688,1.15438,1.34355,0.6988,0.68207,0.72342,0.392,1.44675,1.24871,1.33575,0.00984449,0.00984449,0.00984449
18,1540.09,1.37616,1.14785,1.34332,0.67628,0.71082,0.72873,0.39823,1.44349,1.21444,1.34709,0.00982456,0.00982456,0.00982456
19,1648.73,1.3752,1.14849,1.34211,0.68872,0.71089,0.73932,0.40388,1.43168,1.23895,1.33249,0.00980345,0.00980345,0.00980345
20,1758.12,1.36789,1.13843,1.33921,0.7093,0.70337,0.74078,0.39858,1.44141,1.20658,1.33617,0.00978118,0.00978118,0.00978118
21,1880.54,1.3644,1.13215,1.3405,0.72018,0.68883,0.73661,0.40716,1.41602,1.20274,1.32581,0.00975773,0.00975773,0.00975773
22,2038.31,1.36913,1.12875,1.34013,0.71095,0.71965,0.74954,0.4065,1.43859,1.20253,1.33306,0.00973312,0.00973312,0.00973312
23,2175.44,1.36218,1.13004,1.335,0.72651,0.68402,0.73676,0.40402,1.3983,1.23733,1.31039,0.00970736,0.00970736,0.00970736
24,2295.51,1.35804,1.12312,1.33565,0.7217,0.6919,0.73995,0.40879,1.41956,1.20148,1.31853,0.00968045,0.00968045,0.00968045
25,2417.48,1.35687,1.12704,1.33407,0.70766,0.68594,0.73383,0.40898,1.39836,1.20422,1.31509,0.00965239,0.00965239,0.00965239
26,2543.81,1.35585,1.12568,1.33505,0.71652,0.72906,0.75154,0.40883,1.42224,1.19226,1.33188,0.0096232,0.0096232,0.0096232
27,2660.48,1.35033,1.1181,1.33048,0.7096,0.71394,0.74969,0.41314,1.4132,1.1826,1.32623,0.00959289,0.00959289,0.00959289
28,2778.02,1.35131,1.12503,1.32966,0.72507,0.69778,0.74425,0.41197,1.39887,1.20072,1.31216,0.00956145,0.00956145,0.00956145
29,2891.86,1.34806,1.12315,1.33059,0.71073,0.73529,0.7591,0.40942,1.45771,1.17379,1.34683,0.00952889,0.00952889,0.00952889
30,3006.02,1.34862,1.12329,1.32747,0.72581,0.71541,0.75775,0.41665,1.41097,1.19196,1.31645,0.00949524,0.00949524,0.00949524
31,3122.64,1.34602,1.11677,1.32672,0.72998,0.73035,0.76314,0.41984,1.41611,1.16676,1.32865,0.00946048,0.00946048,0.00946048
32,3237.62,1.34247,1.12002,1.32472,0.72189,0.70802,0.74855,0.41781,1.38827,1.18509,1.31047,0.00942464,0.00942464,0.00942464
33,3352.27,1.34241,1.11406,1.32517,0.73197,0.71872,0.75789,0.4162,1.41868,1.17145,1.32708,0.00938772,0.00938772,0.00938772
