epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,115.495,1.6183,1.89203,1.09182,0.35468,0.44743,0.33076,0.1822,1.61044,1.8261,1.01242,0.00332715,0.00332715,0.00332715
2,215.661,1.52199,1.58148,1.01718,0.33512,0.39914,0.32334,0.15258,1.79792,1.79407,1.04369,0.00665886,0.00665886,0.00665886
3,341.886,1.57655,1.60271,1.03014,0.26622,0.39744,0.29108,0.16444,1.59966,2.6267,1.01989,0.00998405,0.00998405,0.00998405
4,462.175,1.56729,1.59749,1.02768,0.35356,0.43402,0.33589,0.18003,1.6354,1.96525,1.02235,0.00997803,0.00997803,0.00997803
5,581.837,1.51174,1.5587,1.01334,0.45477,0.31381,0.28993,0.16975,1.55142,2.22258,1.00214,0.00996097,0.00996097,0.00996097
6,703.848,1.47893,1.51619,1.00733,0.40445,0.45097,0.37488,0.22056,1.46659,1.65189,0.99894,0.00993906,0.00993906,0.00993906
7,833.244,1.45315,1.49401,0.99829,0.40127,0.44514,0.36345,0.20095,1.58043,1.72369,1.00589,0.00991232,0.00991232,0.00991232
8,975.773,1.43276,1.46266,0.99318,0.40487,0.46189,0.38505,0.21339,1.57136,1.68478,1.00091,0.00988079,0.00988079,0.00988079
9,1113.1,1.4178,1.44231,0.98959,0.42482,0.46525,0.38997,0.23151,1.43289,1.6105,0.97524,0.00984449,0.00984449,0.00984449
10,1251.77,1.40303,1.42879,0.98612,0.41043,0.4595,0.38325,0.22156,1.44715,1.60613,0.97485,0.00980345,0.00980345,0.00980345
11,1394.62,1.3891,1.42263,0.9832,0.40889,0.47525,0.39745,0.22722,1.46335,1.58771,0.98263,0.00975773,0.00975773,0.00975773
12,1533.69,1.38895,1.41072,0.98421,0.43478,0.493,0.41617,0.24351,1.38805,1.57003,0.96706,0.00970736,0.00970736,0.00970736
13,1667.56,1.37718,1.39852,0.97885,0.45545,0.48742,0.42052,0.258,1.3253,1.52338,0.95922,0.00965239,0.00965239,0.00965239
14,1809.23,1.37119,1.38808,0.9786,0.46573,0.48975,0.42874,0.26465,1.31363,1.53685,0.95813,0.00959289,0.00959289,0.00959289
15,1942.65,1.3598,1.37543,0.97645,0.4425,0.48741,0.4136,0.24957,1.35214,1.55253,0.9631,0.00952889,0.00952889,0.00952889
16,2074.93,1.35232,1.36938,0.97323,0.45625,0.49438,0.42385,0.25546,1.38814,1.57655,0.96557,0.00946048,0.00946048,0.00946048
17,2198.4,1.355,1.36497,0.97385,0.45667,0.50259,0.4289,0.2511,1.41642,1.531,0.96725,0.00938772,0.00938772,0.00938772
18,2322.68,1.34396,1.34835,0.97189,0.45655,0.46107,0.40833,0.24275,1.38959,1.59433,0.96944,0.00931067,0.00931067,0.00931067
19,2463.6,1.34326,1.3507,0.97028,0.47101,0.48367,0.42958,0.25672,1.3846,1.53198,0.96494,0.00922942,0.00922942,0.00922942
20,2593.28,1.3374,1.33399,0.96877,0.47817,0.49028,0.44088,0.26138,1.39157,1.497,0.96495,0.00914405,0.00914405,0.00914405
21,2729.73,1.33176,1.32773,0.96818,0.4812,0.50481,0.44272,0.26743,1.34874,1.50662,0.95852,0.00905463,0.00905463,0.00905463
22,2864,1.3305,1.32503,0.96782,0.4975,0.50322,0.45273,0.26086,1.41497,1.47635,0.96728,0.00896127,0.00896127,0.00896127
23,2995.47,1.32394,1.32316,0.96819,0.48999,0.50775,0.45902,0.27363,1.36679,1.46858,0.9621,0.00886404,0.00886404,0.00886404
24,3132.08,1.3232,1.31506,0.96562,0.49264,0.50403,0.45646,0.27177,1.37393,1.46717,0.95965,0.00876305,0.00876305,0.00876305
25,3257.84,1.31872,1.31798,0.96523,0.50024,0.50694,0.46264,0.27295,1.37173,1.45827,0.96035,0.00865839,0.00865839,0.00865839
26,3384.68,1.31729,1.30109,0.96583,0.51393,0.51619,0.47257,0.27451,1.4072,1.45053,0.96611,0.00855018,0.00855018,0.00855018
27,3511.78,1.31346,1.29822,0.96376,0.49756,0.51522,0.46488,0.28222,1.3502,1.43638,0.96067,0.00843851,0.00843851,0.00843851
28,3637.83,1.3109,1.29756,0.96357,0.50126,0.52077,0.46296,0.28705,1.31315,1.4376,0.95425,0.00832349,0.00832349,0.00832349
29,3769.27,1.30359,1.28821,0.96167,0.49966,0.52451,0.47213,0.28044,1.35701,1.48029,0.95726,0.00820525,0.00820525,0.00820525
30,3905.39,1.30631,1.29158,0.96208,0.51127,0.51932,0.4685,0.28306,1.34957,1.41605,0.95465,0.00808389,0.00808389,0.00808389
31,4045.89,1.29844,1.27942,0.96136,0.51466,0.52769,0.48087,0.28583,1.35376,1.42145,0.95696,0.00795954,0.00795954,0.00795954
32,4176.8,1.29813,1.2784,0.96077,0.51606,0.52174,0.47781,0.29532,1.28946,1.40668,0.95001,0.00783231,0.00783231,0.00783231
33,4305.16,1.29583,1.2747,0.96024,0.50825,0.52195,0.47354,0.29529,1.27687,1.41273,0.94471,0.00770234,0.00770234,0.00770234
34,4437.23,1.29613,1.2665,0.95949,0.5165,0.51788,0.47801,0.29424,1.2906,1.39821,0.94679,0.00756976,0.00756976,0.00756976
35,4569.49,1.28864,1.25822,0.95698,0.51404,0.53416,0.48572,0.29845,1.29746,1.40836,0.94855,0.00743468,0.00743468,0.00743468
36,4702.25,1.28983,1.2535,0.95871,0.52271,0.52922,0.48658,0.30033,1.28964,1.39317,0.94791,0.00729725,0.00729725,0.00729725
37,4830.69,1.2829,1.25175,0.95529,0.51982,0.53211,0.48757,0.29507,1.30158,1.3809,0.94707,0.00715761,0.00715761,0.00715761
