epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,62.43,1.71086,1.89102,1.47704,0.16857,0.60586,0.15219,0.07593,1.77721,inf,1.42709,0.000550522,0.000550522,0.000550522
2,101.599,1.31661,1.48625,1.19391,0.34319,0.54685,0.4015,0.22913,1.35374,2.12615,1.17387,0.00110592,0.00110592,0.00110592
3,139.203,1.22663,1.45086,1.16053,0.28001,0.53795,0.40761,0.2318,1.43195,2.69705,1.22118,0.00166023,0.00166023,0.00166023
4,175.262,1.2301,1.38085,1.16006,0.35874,0.59264,0.44319,0.25985,1.31527,1.68264,1.15385,0.00166334,0.00166334,0.00166334
5,211.066,1.1823,1.37112,1.13719,0.42852,0.58648,0.48172,0.29349,1.2503,1.39988,1.12802,0.00166049,0.00166049,0.00166049
6,245.924,1.16487,1.35079,1.1327,0.30546,0.62525,0.4607,0.28012,1.21715,1.67503,1.12043,0.00165684,0.00165684,0.00165684
7,280.311,1.16504,1.3386,1.13003,0.42615,0.58306,0.48585,0.29856,1.19806,1.40481,1.0987,0.00165238,0.00165238,0.00165238
8,315.281,1.15529,1.29256,1.12945,0.37376,0.58481,0.4703,0.27706,1.24622,1.45193,1.12021,0.00164713,0.00164713,0.00164713
9,350.026,1.14071,1.32404,1.11992,0.39112,0.63568,0.50887,0.31863,1.17317,1.43512,1.0908,0.00164108,0.00164108,0.00164108
10,384.798,1.13688,1.33673,1.1168,0.4631,0.59811,0.49355,0.30751,1.18802,1.43706,1.08824,0.00163424,0.00163424,0.00163424
11,419.272,1.13057,1.29058,1.11695,0.30314,0.60612,0.46552,0.28156,1.19406,1.81816,1.10307,0.00162661,0.00162661,0.00162661
12,453.264,1.12388,1.26289,1.11329,0.4724,0.60046,0.53685,0.33867,1.15209,1.29572,1.08284,0.00161822,0.00161822,0.00161822
13,488.839,1.11855,1.26779,1.11071,0.46086,0.58514,0.5125,0.31374,1.16882,1.38679,1.09541,0.00160905,0.00160905,0.00160905
14,522.715,1.10818,1.2437,1.10682,0.46904,0.59898,0.52793,0.32748,1.18601,1.31979,1.10709,0.00159913,0.00159913,0.00159913
15,556.934,1.09886,1.25536,1.104,0.42751,0.57563,0.48192,0.30154,1.15397,1.37593,1.09456,0.00158847,0.00158847,0.00158847
16,591.618,1.10476,1.24738,1.10491,0.44089,0.61962,0.53675,0.33626,1.15418,1.29576,1.08206,0.00157706,0.00157706,0.00157706
17,625.903,1.11052,1.23089,1.1074,0.46045,0.60432,0.54022,0.34077,1.157,1.30685,1.08547,0.00156493,0.00156493,0.00156493
18,660.139,1.09625,1.22231,1.1037,0.50759,0.6031,0.57092,0.35935,1.14678,1.27876,1.07796,0.00155209,0.00155209,0.00155209
19,695.112,1.10054,1.23252,1.10346,0.43817,0.62332,0.53587,0.33934,1.1562,1.32153,1.0974,0.00153854,0.00153854,0.00153854
20,732.946,1.08985,1.20742,1.09932,0.48439,0.61355,0.54894,0.34959,1.1348,1.29639,1.08359,0.00152431,0.00152431,0.00152431
21,767.991,1.09427,1.20634,1.10372,0.48103,0.55838,0.50504,0.30918,1.18676,1.46998,1.10437,0.00150941,0.00150941,0.00150941
22,802.194,1.10508,1.20024,1.10596,0.44859,0.58083,0.52515,0.32666,1.1593,1.34726,1.09202,0.00149384,0.00149384,0.00149384
23,838.713,1.08668,1.18829,1.0983,0.50754,0.63201,0.58828,0.37071,1.14491,1.23008,1.0816,0.00147764,0.00147764,0.00147764
24,873.898,1.08407,1.17195,1.09728,0.44918,0.62083,0.54976,0.34779,1.12283,1.28814,1.07907,0.0014608,0.0014608,0.0014608
25,907.967,1.08424,1.17724,1.09788,0.48848,0.59986,0.5565,0.35444,1.12829,1.2853,1.08553,0.00144335,0.00144335,0.00144335
26,942.375,1.0935,1.1706,1.10181,0.51269,0.61506,0.57906,0.36958,1.12292,1.24876,1.0802,0.00142531,0.00142531,0.00142531
27,977.558,1.07966,1.17067,1.09556,0.51067,0.62003,0.57659,0.36826,1.12187,1.31696,1.07273,0.0014067,0.0014067,0.0014067
28,1011.83,1.07894,1.18244,1.09692,0.50174,0.60554,0.57949,0.36876,1.11634,1.24707,1.08123,0.00138753,0.00138753,0.00138753
29,1048.19,1.07701,1.18098,1.09624,0.42715,0.63545,0.55757,0.34963,1.12495,1.32693,1.07757,0.00136781,0.00136781,0.00136781
30,1084.63,1.07367,1.16884,1.0956,0.47261,0.62269,0.58306,0.3713,1.13541,1.27231,1.08141,0.00134758,0.00134758,0.00134758
31,1119.81,1.07116,1.14949,1.09213,0.54352,0.62478,0.59213,0.37942,1.12177,1.20234,1.07937,0.00132685,0.00132685,0.00132685
32,1153.98,1.07557,1.14797,1.09448,0.49966,0.62256,0.57684,0.36902,1.15184,1.22511,1.0921,0.00130565,0.00130565,0.00130565
33,1188.12,1.0694,1.12479,1.09077,0.52388,0.6324,0.59277,0.37984,1.10998,1.21321,1.07253,0.00128398,0.00128398,0.00128398
34,1222.63,1.0847,1.15638,1.09866,0.48493,0.64191,0.5936,0.38082,1.11412,1.21714,1.07548,0.00126188,0.00126188,0.00126188
35,1258.55,1.07113,1.14259,1.08967,0.48803,0.6367,0.58658,0.3755,1.12058,1.23436,1.07719,0.00123936,0.00123936,0.00123936
36,1293.95,1.06805,1.13613,1.09111,0.50747,0.62411,0.58117,0.37078,1.12268,1.22932,1.07951,0.00121645,0.00121645,0.00121645
37,1330.61,1.06066,1.11661,1.08826,0.53567,0.63297,0.60759,0.38964,1.13833,1.18115,1.08811,0.00119317,0.00119317,0.00119317
38,1368.92,1.06462,1.12207,1.08952,0.51062,0.63572,0.59937,0.385,1.11895,1.20737,1.07985,0.00116955,0.00116955,0.00116955
39,1404,1.0679,1.11335,1.0913,0.50505,0.6368,0.60365,0.38473,1.1261,1.21593,1.07673,0.0011456,0.0011456,0.0011456
40,1439.12,1.06604,1.11286,1.08891,0.52318,0.63645,0.60496,0.38474,1.12682,1.19988,1.08054,0.00112135,0.00112135,0.00112135
41,1474.28,1.06169,1.09965,1.08813,0.56073,0.6173,0.6087,0.39318,1.12492,1.20353,1.08783,0.00109683,0.00109683,0.00109683
42,1510.82,1.05636,1.11424,1.08558,0.56158,0.6403,0.62061,0.40129,1.10095,1.16431,1.06916,0.00107205,0.00107205,0.00107205
43,1546.99,1.04861,1.0805,1.08269,0.52742,0.62563,0.60523,0.38752,1.12208,1.19611,1.07623,0.00104705,0.00104705,0.00104705
44,1584.17,1.05035,1.10156,1.08419,0.52402,0.62521,0.59853,0.3865,1.10307,1.21465,1.06719,0.00102184,0.00102184,0.00102184
45,1618.85,1.04888,1.08832,1.08331,0.54137,0.63905,0.60815,0.3932,1.09838,1.1658,1.07124,0.000996456,0.000996456,0.000996456
46,1652.01,1.05281,1.08895,1.08288,0.55806,0.63084,0.61854,0.39929,1.10919,1.1535,1.07389,0.000970919,0.000970919,0.000970919
47,1684.57,1.05041,1.07777,1.08143,0.5623,0.63123,0.62685,0.40674,1.10903,1.14729,1.07239,0.000945256,0.000945256,0.000945256
48,1717.72,1.04464,1.07658,1.08156,0.56586,0.63042,0.62425,0.405,1.11299,1.17885,1.07968,0.00091949,0.00091949,0.00091949
49,1752.17,1.05142,1.06226,1.08089,0.54483,0.64622,0.62444,0.40487,1.09903,1.15439,1.06937,0.000893648,0.000893648,0.000893648
50,1785.45,1.04583,1.07226,1.08106,0.54384,0.61696,0.60642,0.39045,1.11893,1.17662,1.06933,0.000867754,0.000867754,0.000867754
