epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,104.032,1.35339,1.88048,1.31142,0.43776,0.50404,0.40983,0.29391,1.07644,1.47557,1.08755,0.00332715,0.00332715,0.00332715
2,236.03,0.93006,1.3601,1.02233,0.37916,0.50582,0.40982,0.2645,1.35796,1.49158,1.18104,0.00666008,0.00666008,0.00666008
3,358.473,0.94746,1.34769,1.0259,0.79619,0.33762,0.36522,0.27881,0.96744,1.84498,1.06367,0.00999137,0.00999137,0.00999137
4,485.387,0.94385,1.32689,1.0306,0.37928,0.52043,0.39587,0.29681,1.00556,1.57047,1.06619,0.0099945,0.0099945,0.0099945
5,611.948,0.90169,1.29516,1.0161,0.36066,0.50172,0.38894,0.2949,0.97438,1.57753,1.05013,0.00999023,0.00999023,0.00999023
6,737.305,0.8694,1.24762,1.0033,0.41856,0.47448,0.3987,0.29315,1.04506,1.48047,1.07591,0.00998474,0.00998474,0.00998474
7,861.732,0.84804,1.22978,0.99682,0.41942,0.50548,0.41544,0.30193,1.0113,1.412,1.06859,0.00997803,0.00997803,0.00997803
8,988.196,0.83566,1.21108,0.99206,0.40644,0.50477,0.41762,0.313,0.96716,1.37429,1.05658,0.00997011,0.00997011,0.00997011
9,1112.94,0.82598,1.18995,0.98873,0.44682,0.52102,0.4437,0.333,0.93117,1.38626,1.03756,0.00996097,0.00996097,0.00996097
10,1241.4,0.81952,1.17643,0.98549,0.46252,0.5315,0.46547,0.35688,0.91692,1.27865,1.04103,0.00995062,0.00995062,0.00995062
11,1369.34,0.8088,1.16747,0.98194,0.47412,0.55281,0.48084,0.36508,0.91408,1.25931,1.03658,0.00993906,0.00993906,0.00993906
12,1497.31,0.80579,1.15652,0.98013,0.49417,0.55007,0.48203,0.36053,0.94771,1.28476,1.03463,0.00992629,0.00992629,0.00992629
13,1624.96,0.79899,1.14593,0.97877,0.4977,0.55666,0.49048,0.37599,0.89163,1.24973,1.0326,0.00991232,0.00991232,0.00991232
14,1755.64,0.79469,1.13168,0.9752,0.51787,0.53686,0.49101,0.37706,0.87975,1.25886,1.03267,0.00989715,0.00989715,0.00989715
15,1881.45,0.78899,1.12544,0.97373,0.48755,0.53377,0.47204,0.36223,0.90557,1.2601,1.04124,0.00988079,0.00988079,0.00988079
16,2006.34,0.78494,1.11957,0.97278,0.51036,0.54795,0.49192,0.38173,0.88068,1.28046,1.02667,0.00986323,0.00986323,0.00986323
17,2131.21,0.78626,1.11365,0.97211,0.51444,0.56274,0.49684,0.37853,0.91009,1.2224,1.03205,0.00984449,0.00984449,0.00984449
