epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,343.452,1.33989,1.81667,1.24295,0.3289,0.45729,0.33754,0.19348,1.53862,2.4804,1.23832,0.00333194,0.00333194,0.00333194
2,687.751,1.09354,1.49349,1.08319,0.35462,0.47431,0.3713,0.22984,1.59783,2.1496,1.24904,0.00666487,0.00666487,0.00666487
3,1050.74,1.11813,1.49961,1.09832,0.32116,0.49682,0.35345,0.19423,1.84568,2.6992,1.36885,0.00999617,0.00999617,0.00999617
4,1404.26,1.08874,1.47062,1.08935,0.33373,0.47079,0.35751,0.19548,1.68631,2.73508,1.29443,0.0099945,0.0099945,0.0099945
5,1758.01,1.03932,1.41776,1.0724,0.34732,0.49678,0.37567,0.23605,1.43484,2.73945,1.19716,0.00999023,0.00999023,0.00999023
6,2111.6,1.01138,1.38801,1.06206,0.38484,0.4954,0.39376,0.24974,1.41299,2.18283,1.18643,0.00998474,0.00998474,0.00998474
7,2468.05,0.99272,1.37081,1.05413,0.38597,0.51457,0.40635,0.24859,1.47172,2.20065,1.2074,0.00997803,0.00997803,0.00997803
8,2823.4,0.98682,1.34945,1.05327,0.41937,0.50359,0.41738,0.21488,1.78204,2.27395,1.3282,0.00997011,0.00997011,0.00997011
9,3181.95,0.97283,1.33742,1.04639,0.41375,0.51393,0.41941,0.24894,1.50963,2.17839,1.22795,0.00996097,0.00996097,0.00996097
10,3541.09,0.97067,1.33263,1.04744,0.42931,0.52189,0.43225,0.25443,1.53009,2.05527,1.22675,0.00995062,0.00995062,0.00995062
11,3900.57,0.95967,1.31275,1.04065,0.44617,0.52975,0.4448,0.26259,1.50345,2.06898,1.22053,0.00993906,0.00993906,0.00993906
12,4262.54,0.95558,1.31247,1.03936,0.43985,0.52502,0.44151,0.25926,1.53121,2.12449,1.23229,0.00992629,0.00992629,0.00992629
13,4625.96,0.94975,1.30016,1.03791,0.44492,0.52273,0.44505,0.2584,1.57224,2.11663,1.2507,0.00991232,0.00991232,0.00991232
14,4990.86,0.94965,1.29509,1.03665,0.45153,0.52566,0.44753,0.27694,1.40811,2.04744,1.18909,0.00989715,0.00989715,0.00989715
15,5353.43,0.9431,1.29299,1.03456,0.44834,0.53068,0.45244,0.27597,1.44185,1.94899,1.20182,0.00988079,0.00988079,0.00988079
16,5684.51,0.94172,1.28701,1.03566,0.45619,0.53209,0.4578,0.28371,1.39426,2.00495,1.18716,0.00986323,0.00986323,0.00986323
17,6007.53,0.93897,1.28392,1.03359,0.45609,0.53454,0.45991,0.27452,1.48229,1.99699,1.21767,0.00984449,0.00984449,0.00984449
18,6329.38,0.93494,1.27504,1.03131,0.45964,0.53682,0.46127,0.27781,1.45433,2.01843,1.20935,0.00982456,0.00982456,0.00982456
19,6651.67,0.93419,1.27311,1.0327,0.45974,0.54304,0.46442,0.27276,1.51263,1.9988,1.23037,0.00980345,0.00980345,0.00980345
20,6973.52,0.93015,1.26134,1.02959,0.46329,0.54048,0.46593,0.27663,1.50076,1.96212,1.22551,0.00978118,0.00978118,0.00978118
21,7293.54,0.92593,1.26109,1.02958,0.46455,0.53885,0.46649,0.2754,1.51361,2.00141,1.23234,0.00975773,0.00975773,0.00975773
22,7614.46,0.92879,1.26,1.02972,0.47052,0.53766,0.46822,0.27732,1.50956,2.00904,1.22881,0.00973312,0.00973312,0.00973312
23,7934.57,0.92795,1.25733,1.03047,0.46799,0.54406,0.47048,0.27849,1.5089,1.97321,1.22647,0.00970736,0.00970736,0.00970736
24,8257.82,0.92485,1.25456,1.02866,0.46834,0.54614,0.4726,0.27906,1.5059,1.9629,1.22582,0.00968045,0.00968045,0.00968045
25,8579.27,0.9244,1.25495,1.02926,0.47031,0.54464,0.47341,0.28071,1.49541,1.9757,1.22268,0.00965239,0.00965239,0.00965239
26,8900.53,0.92417,1.24765,1.02609,0.47178,0.54377,0.47512,0.28207,1.49183,1.94574,1.22167,0.0096232,0.0096232,0.0096232
27,9221.35,0.9212,1.25158,1.02576,0.47131,0.5444,0.4766,0.28285,1.4892,1.93645,1.22067,0.00959289,0.00959289,0.00959289
28,9540.38,0.91584,1.24004,1.02541,0.47189,0.54517,0.47793,0.28552,1.47677,1.92163,1.21584,0.00956145,0.00956145,0.00956145
29,9889.33,0.91898,1.24108,1.02583,0.47114,0.54677,0.47828,0.28616,1.47507,1.91263,1.2148,0.00952889,0.00952889,0.00952889
30,10243,0.91982,1.23385,1.0256,0.4724,0.54631,0.47865,0.28546,1.48209,1.91605,1.21715,0.00949524,0.00949524,0.00949524
31,10596.6,0.91711,1.23973,1.0251,0.47153,0.54713,0.47938,0.28498,1.48947,1.912,1.21948,0.00946048,0.00946048,0.00946048
32,10917.1,0.91516,1.23423,1.02383,0.47158,0.54697,0.48027,0.28552,1.48898,1.89872,1.21921,0.00942464,0.00942464,0.00942464
33,11237.9,0.91239,1.23428,1.02113,0.47319,0.54523,0.48047,0.2857,1.48886,1.89442,1.21961,0.00938772,0.00938772,0.00938772
34,11558.8,0.91103,1.23107,1.02201,0.47419,0.54633,0.48129,0.2866,1.4852,1.88958,1.21855,0.00934973,0.00934973,0.00934973
35,11878.5,0.91029,1.23351,1.022,0.47461,0.54602,0.48159,0.28777,1.47784,1.88322,1.21598,0.00931067,0.00931067,0.00931067
36,12217,0.91011,1.23154,1.02249,0.47483,0.54598,0.482,0.28876,1.4738,1.87505,1.2144,0.00927057,0.00927057,0.00927057
37,12572.4,0.91018,1.22435,1.02156,0.47412,0.54701,0.48265,0.29007,1.46662,1.87035,1.21165,0.00922942,0.00922942,0.00922942
