epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,87.1725,2.05931,2.15261,1.52814,0.37521,0.53487,0.3826,0.19542,1.68006,2.28841,1.33112,0.000550522,0.000550522,0.000550522
2,157.445,1.72861,1.65429,1.28705,0.10186,0.30225,0.05667,0.01249,nan,nan,nan,0.00110612,0.00110612,0.00110612
3,227.02,1.74885,1.69701,1.29641,0.31865,0.45068,0.34495,0.1616,1.71217,2.36746,1.36947,0.00166145,0.00166145,0.00166145
4,296.513,1.76584,1.67417,1.28791,0.2575,0.56695,0.37588,0.18997,1.58602,2.64334,1.29305,0.00166608,0.00166608,0.00166608
5,366.331,1.68712,1.6208,1.25116,0.31903,0.58178,0.41305,0.2113,1.60189,1.59775,1.2572,0.00166537,0.00166537,0.00166537
6,435.491,1.65549,1.57631,1.22813,0.2771,0.63594,0.43374,0.22398,1.56675,1.9897,1.28982,0.00166446,0.00166446,0.00166446
7,504.543,1.58651,1.52427,1.20471,0.3455,0.52757,0.3999,0.16236,1.99907,1.66954,1.45626,0.00166334,0.00166334,0.00166334
8,573.932,1.56717,1.48323,1.19322,0.35517,0.58161,0.44464,0.24324,1.51175,1.53107,1.23818,0.00166202,0.00166202,0.00166202
9,643.474,1.55926,1.51473,1.20229,0.40784,0.55557,0.44889,0.22311,1.7451,1.53635,1.31243,0.00166049,0.00166049,0.00166049
10,713.189,1.51774,1.475,1.18098,0.37724,0.57265,0.46302,0.19958,1.90867,1.51012,1.36824,0.00165877,0.00165877,0.00165877
11,783.619,1.49272,1.4567,1.16515,0.41584,0.55307,0.45339,0.20095,1.80997,1.5259,1.32337,0.00165684,0.00165684,0.00165684
12,853.06,1.50516,1.44334,1.16664,0.42293,0.59901,0.48896,0.24264,1.57476,1.44264,1.29741,0.00165471,0.00165471,0.00165471
13,922.663,1.50089,1.43032,1.17342,0.37521,0.59871,0.47736,0.26298,1.43714,1.42965,1.18096,0.00165238,0.00165238,0.00165238
14,992.079,1.44921,1.39688,1.15064,0.46055,0.57881,0.50752,0.29388,1.3518,1.43242,1.14836,0.00164986,0.00164986,0.00164986
15,1061.58,1.45041,1.39611,1.15199,0.3914,0.57236,0.4742,0.2677,1.38393,1.42037,1.17586,0.00164713,0.00164713,0.00164713
16,1131.16,1.45034,1.40667,1.1429,0.39285,0.61137,0.49987,0.29536,1.27759,1.48862,1.12525,0.0016442,0.0016442,0.0016442
17,1200.56,1.44036,1.38905,1.14658,0.41596,0.54541,0.44425,0.18702,2.09616,1.54717,1.47244,0.00164108,0.00164108,0.00164108
18,1269.64,1.42091,1.37939,1.13758,0.32262,0.41009,0.3126,0.08479,2.61327,1.94603,1.77952,0.00163775,0.00163775,0.00163775
19,1338.62,1.46246,1.37993,1.14913,0.42424,0.58384,0.50849,0.24257,1.83721,1.47018,1.34645,0.00163424,0.00163424,0.00163424
20,1407.28,1.4147,1.35991,1.13417,0.38347,0.61071,0.49259,0.23416,1.71019,1.55218,1.29672,0.00163052,0.00163052,0.00163052
21,1476.28,1.38748,1.35926,1.1286,0.47488,0.59528,0.51687,0.32158,1.21177,1.3483,1.10892,0.00162661,0.00162661,0.00162661
22,1545.63,1.4715,1.40442,1.15399,0.34954,0.48146,0.38579,0.21022,1.41161,1.66386,1.19775,0.00162251,0.00162251,0.00162251
23,1616.18,1.39728,1.35084,1.12752,0.43733,0.60837,0.52346,0.31887,1.26332,1.34366,1.12111,0.00161822,0.00161822,0.00161822
24,1684.99,1.43274,1.38223,1.13772,0.39958,0.60286,0.50553,0.21948,2.0206,1.47855,1.46081,0.00161373,0.00161373,0.00161373
25,1754.46,1.40171,1.34773,1.13503,0.29749,0.43061,0.32614,0.09977,2.394,1.67102,1.73311,0.00160905,0.00160905,0.00160905
26,1824.81,1.41051,1.33494,1.12907,0.46785,0.59242,0.53013,0.31899,1.31049,1.31773,1.13345,0.00160419,0.00160419,0.00160419
27,1894.59,1.38846,1.33827,1.12884,0.41823,0.53798,0.45316,0.18493,2.03395,1.52222,1.4392,0.00159913,0.00159913,0.00159913
28,1964.53,1.42158,1.34398,1.13339,0.38865,0.50896,0.41642,0.13723,2.3596,1.65543,1.65562,0.00159389,0.00159389,0.00159389
29,2034.96,1.40065,1.32384,1.12661,0.46672,0.5999,0.53873,0.31444,1.28521,1.34481,1.11746,0.00158847,0.00158847,0.00158847
30,2105.1,1.37868,1.3261,1.11769,0.4614,0.57057,0.5175,0.31914,1.21084,1.4575,1.10745,0.00158286,0.00158286,0.00158286
31,2174.77,1.38675,1.33651,1.11575,0.39683,0.50556,0.4306,0.20991,1.60778,1.56236,1.25376,0.00157706,0.00157706,0.00157706
32,2245.58,1.38375,1.32471,1.11936,0.36532,0.46387,0.36751,0.13947,2.04421,1.68674,1.49002,0.00157109,0.00157109,0.00157109
33,2314.58,1.37338,1.30839,1.11723,0.41539,0.60983,0.51615,0.2296,1.79144,1.40354,1.31865,0.00156493,0.00156493,0.00156493
34,2383.62,1.35577,1.30986,1.10723,0.38734,0.56484,0.46587,0.18927,2.00105,1.47313,1.43242,0.0015586,0.0015586,0.0015586
35,2452.61,1.33568,1.30321,1.10529,0.44576,0.61581,0.53995,0.28997,1.51781,1.32119,1.21463,0.00155209,0.00155209,0.00155209
