epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,136.039,1.35692,1.77478,1.09853,0.4368,0.48787,0.37661,0.25766,1.21394,1.50823,1.02541,0.00332715,0.00332715,0.00332715
2,271.034,1.11114,1.37985,0.97341,0.38041,0.49723,0.38893,0.23332,1.48732,1.66189,1.08536,0.00666008,0.00666008,0.00666008
3,402.238,1.14382,1.38003,0.98133,0.34988,0.45673,0.35288,0.24224,1.20642,1.6222,1.0323,0.00999137,0.00999137,0.00999137
4,532.093,1.13995,1.36413,0.98452,0.3246,0.47049,0.35123,0.18402,1.79256,1.7238,1.1832,0.0099945,0.0099945,0.0099945
5,670.434,1.09575,1.32604,0.97176,0.47126,0.37229,0.32949,0.22484,1.21288,1.66733,1.01606,0.00999023,0.00999023,0.00999023
6,806.052,1.06632,1.28122,0.96545,0.3931,0.46822,0.38027,0.26688,1.13721,1.5177,1.00482,0.00998474,0.00998474,0.00998474
7,938.1,1.04428,1.26288,0.9602,0.41169,0.48028,0.38673,0.26333,1.18038,1.49167,1.02348,0.00997803,0.00997803,0.00997803
8,1074.4,1.03373,1.24395,0.95591,0.41567,0.48223,0.39761,0.27544,1.18841,1.45594,1.01826,0.00997011,0.00997011,0.00997011
9,1215.16,1.0197,1.21773,0.95134,0.45312,0.50754,0.42976,0.30368,1.11731,1.36827,0.99808,0.00996097,0.00996097,0.00996097
10,1358.24,1.00705,1.2086,0.94806,0.44426,0.49488,0.42595,0.30174,1.13598,1.38679,1.00384,0.00995062,0.00995062,0.00995062
11,1510.61,1.00071,1.19362,0.94777,0.45168,0.52388,0.4438,0.31544,1.0846,1.32108,1.00114,0.00993906,0.00993906,0.00993906
12,1659.54,0.99675,1.18877,0.94517,0.46644,0.53291,0.45793,0.32002,1.11854,1.33259,1.00531,0.00992629,0.00992629,0.00992629
13,1806.43,0.99025,1.17822,0.94421,0.47742,0.51983,0.45769,0.32761,1.04795,1.29384,0.9908,0.00991232,0.00991232,0.00991232
14,1945.96,0.98455,1.16372,0.94178,0.49323,0.51739,0.46066,0.3322,1.05793,1.31972,0.99473,0.00989715,0.00989715,0.00989715
