epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,351.786,1.82562,1.99533,1.10442,0.34225,0.33024,0.26795,0.11982,2.01033,2.3879,1.07224,0.00333194,0.00333194,0.00333194
2,686.225,1.81224,1.81658,1.07073,0.27049,0.35201,0.25095,0.10033,2.19307,2.90098,1.1086,0.00666487,0.00666487,0.00666487
3,1015.16,1.86517,1.85011,1.08319,0.74803,0.2535,0.24559,0.09813,2.23651,2.61802,1.13516,0.00999617,0.00999617,0.00999617
4,1345.98,1.82588,1.82405,1.07426,0.3058,0.36664,0.26931,0.11656,2.02035,2.69697,1.07772,0.0099945,0.0099945,0.0099945
5,1672.58,1.75622,1.76457,1.05413,0.28591,0.36431,0.26094,0.09778,2.23724,2.85743,1.10541,0.00999023,0.00999023,0.00999023
6,2001.75,1.72495,1.73518,1.04246,0.31006,0.38118,0.28134,0.12246,2.04907,2.73467,1.06229,0.00998474,0.00998474,0.00998474
7,2324.96,1.69711,1.70552,1.03561,0.32382,0.38378,0.28624,0.11636,2.12484,2.7129,1.08098,0.00997803,0.00997803,0.00997803
8,2649.04,1.67717,1.67856,1.03068,0.34989,0.39498,0.30301,0.12602,2.06628,2.3454,1.06402,0.00997011,0.00997011,0.00997011
9,2974.35,1.6606,1.65858,1.02417,0.34676,0.39564,0.3029,0.11804,2.1746,2.3132,1.08082,0.00996097,0.00996097,0.00996097
10,3303.95,1.65049,1.65421,1.02179,0.35736,0.40979,0.32146,0.15194,1.86104,2.29214,1.03071,0.00995062,0.00995062,0.00995062
11,3644.16,1.63714,1.63454,1.01713,0.38078,0.4121,0.33071,0.15673,1.84217,2.26438,1.02513,0.00993906,0.00993906,0.00993906
12,3986.38,1.62799,1.62846,1.01654,0.37363,0.42277,0.33662,0.17032,1.72501,2.34738,1.00405,0.00992629,0.00992629,0.00992629
13,4323.09,1.62046,1.61787,1.0149,0.38276,0.42385,0.34259,0.17447,1.71763,2.16863,1.00184,0.00991232,0.00991232,0.00991232
14,4661.98,1.61803,1.61045,1.01494,0.38221,0.42908,0.34262,0.17369,1.72363,2.29853,1.00248,0.00989715,0.00989715,0.00989715
15,5003.17,1.60727,1.5966,1.01209,0.38598,0.42886,0.34634,0.17254,1.76625,2.1728,1.00992,0.00988079,0.00988079,0.00988079
16,5349.23,1.60594,1.59663,1.01113,0.39184,0.43046,0.34813,0.17313,1.77823,2.24566,1.01139,0.00986323,0.00986323,0.00986323
17,5691.92,1.59908,1.59829,1.00912,0.40001,0.42811,0.3492,0.17333,1.77537,2.18883,1.01083,0.00984449,0.00984449,0.00984449
18,6029.93,1.59597,1.58096,1.00721,0.39648,0.43515,0.35198,0.17474,1.76889,2.16597,1.0089,0.00982456,0.00982456,0.00982456
19,6373.63,1.59492,1.58419,1.00762,0.40041,0.43355,0.35302,0.17531,1.77465,2.19747,1.01134,0.00980345,0.00980345,0.00980345
20,6710.08,1.58869,1.56952,1.00666,0.40232,0.43752,0.35553,0.17781,1.75422,2.16744,1.00764,0.00978118,0.00978118,0.00978118
21,7051.66,1.58559,1.57501,1.00448,0.4019,0.43758,0.35698,0.17891,1.74866,2.13599,1.00579,0.00975773,0.00975773,0.00975773
22,7392.28,1.58802,1.57691,1.00628,0.40157,0.44268,0.3584,0.18076,1.73182,2.13297,1.00287,0.00973312,0.00973312,0.00973312
23,7729.47,1.57957,1.56812,1.0047,0.40421,0.43977,0.35902,0.18102,1.73197,2.1048,1.00324,0.00970736,0.00970736,0.00970736
24,8072.75,1.57973,1.562,1.00636,0.40483,0.44221,0.36093,0.1824,1.72513,2.08061,1.00128,0.00968045,0.00968045,0.00968045
25,8414.56,1.57388,1.56547,1.00356,0.40366,0.44294,0.36187,0.18371,1.71435,2.07659,0.99907,0.00965239,0.00965239,0.00965239
26,8746.19,1.57416,1.55724,1.0032,0.4066,0.44214,0.36218,0.18427,1.71216,2.06421,0.99868,0.0096232,0.0096232,0.0096232
27,9080.06,1.57235,1.55743,1.00324,0.40833,0.44398,0.36328,0.18426,1.71519,2.06556,0.99923,0.00959289,0.00959289,0.00959289
28,9413.99,1.56907,1.54491,1.00192,0.40883,0.44446,0.36392,0.18457,1.7142,2.06821,0.99901,0.00956145,0.00956145,0.00956145
29,9753.27,1.56574,1.54305,1.00092,0.41049,0.44358,0.3639,0.18425,1.71838,2.06732,0.99941,0.00952889,0.00952889,0.00952889
30,10088.5,1.56746,1.54258,1.0012,0.40999,0.44344,0.36406,0.18428,1.7201,2.05807,0.99995,0.00949524,0.00949524,0.00949524
31,10421.3,1.56349,1.54053,0.99944,0.40968,0.44417,0.36437,0.18476,1.71623,2.05364,0.9993,0.00946048,0.00946048,0.00946048
32,10757.6,1.56154,1.5456,1.00027,0.40949,0.44649,0.36541,0.18528,1.7133,2.05226,0.99854,0.00942464,0.00942464,0.00942464
33,11098.2,1.55929,1.53564,1.00038,0.41085,0.44497,0.36565,0.18539,1.71398,2.0453,0.99874,0.00938772,0.00938772,0.00938772
34,11443.8,1.55546,1.52809,0.99692,0.4099,0.44533,0.36555,0.18559,1.71227,2.03796,0.99832,0.00934973,0.00934973,0.00934973
35,11785.5,1.56117,1.53635,0.99985,0.41107,0.44545,0.36631,0.18619,1.71119,2.03578,0.99823,0.00931067,0.00931067,0.00931067
36,12123.5,1.5502,1.53921,0.99687,0.41121,0.4454,0.36639,0.18664,1.70844,2.0339,0.99772,0.00927057,0.00927057,0.00927057
37,12462.6,1.55323,1.52891,0.99825,0.41051,0.44638,0.36647,0.1869,1.70595,2.03152,0.9972,0.00922942,0.00922942,0.00922942
38,12799.1,1.54991,1.52867,0.99778,0.40972,0.44841,0.36733,0.18747,1.70452,2.0287,0.99717,0.00918725,0.00918725,0.00918725
39,13132.2,1.54827,1.52725,0.99786,0.4112,0.44756,0.36734,0.1876,1.70451,2.03008,0.99731,0.00914405,0.00914405,0.00914405
40,13468.8,1.54548,1.51805,0.99584,0.41272,0.44843,0.36821,0.18789,1.704,2.02941,0.99717,0.00909984,0.00909984,0.00909984
41,13806.6,1.54676,1.52023,0.99602,0.41228,0.44916,0.36881,0.18846,1.70259,2.02985,0.99671,0.00905463,0.00905463,0.00905463
42,14147.7,1.54277,1.51921,0.99562,0.41319,0.44897,0.36899,0.18846,1.70242,2.03268,0.99648,0.00900844,0.00900844,0.00900844
43,14484.9,1.54386,1.51166,0.99593,0.41327,0.44921,0.36938,0.18873,1.70443,2.03154,0.99657,0.00896127,0.00896127,0.00896127
44,14826.8,1.53722,1.50405,0.9922,0.41565,0.44916,0.36986,0.18897,1.70408,2.03235,0.99626,0.00891313,0.00891313,0.00891313
45,15160.5,1.54304,1.51305,0.99631,0.41585,0.44878,0.36977,0.18868,1.7073,2.02819,0.99657,0.00886404,0.00886404,0.00886404
46,15496.6,1.53952,1.51159,0.99272,0.41574,0.44893,0.36989,0.18871,1.70745,2.02665,0.99635,0.00881401,0.00881401,0.00881401
47,15832.6,1.54116,1.51218,0.9966,0.41462,0.44971,0.37015,0.18867,1.70906,2.02208,0.9964,0.00876305,0.00876305,0.00876305
48,16171.9,1.53806,1.50728,0.99266,0.41597,0.44943,0.37069,0.1889,1.707,2.01504,0.99604,0.00871117,0.00871117,0.00871117
49,16508.6,1.53798,1.51392,0.99614,0.41654,0.44962,0.37139,0.1891,1.70582,2.01325,0.99582,0.00865839,0.00865839,0.00865839
50,16847.3,1.53599,1.51249,0.99295,0.41729,0.4515,0.37192,0.18966,1.70004,2.00658,0.99478,0.00860473,0.00860473,0.00860473
51,17184.6,1.53757,1.50131,0.99342,0.41931,0.45079,0.37249,0.18995,1.69856,2.00623,0.9944,0.00855018,0.00855018,0.00855018
52,17520.3,1.53445,1.4995,0.99372,0.41948,0.4528,0.37333,0.19034,1.69538,2.00238,0.99367,0.00849477,0.00849477,0.00849477
53,17850.2,1.53576,1.50264,0.99309,0.41885,0.45431,0.37347,0.19024,1.69473,1.99788,0.99355,0.00843851,0.00843851,0.00843851
54,18174.9,1.53032,1.49776,0.99124,0.41795,0.45515,0.37373,0.19057,1.69333,1.99839,0.99345,0.00838141,0.00838141,0.00838141
55,18499.9,1.52884,1.49656,0.99186,0.41768,0.4568,0.37432,0.19113,1.69248,1.99894,0.99312,0.00832349,0.00832349,0.00832349
56,18826,1.52897,1.49717,0.99263,0.41952,0.45609,0.37511,0.19163,1.69058,1.994,0.99294,0.00826477,0.00826477,0.00826477
57,19155.7,1.52717,1.50276,0.99221,0.42048,0.45583,0.37576,0.19255,1.68471,1.98729,0.99194,0.00820525,0.00820525,0.00820525
58,19480.6,1.52641,1.49525,0.99085,0.42085,0.45671,0.37662,0.19395,1.67701,1.98538,0.99079,0.00814495,0.00814495,0.00814495
59,19806.5,1.52447,1.49143,0.99183,0.42092,0.45723,0.37691,0.19498,1.67181,1.98452,0.98998,0.00808389,0.00808389,0.00808389
60,20132.8,1.51995,1.48915,0.99093,0.42023,0.45802,0.37805,0.19619,1.66571,1.9846,0.98911,0.00802208,0.00802208,0.00802208
61,20460.1,1.52208,1.48157,0.98919,0.42024,0.45911,0.37886,0.19673,1.66043,1.98111,0.98804,0.00795954,0.00795954,0.00795954
62,20801.7,1.52063,1.48778,0.99107,0.42144,0.45878,0.3794,0.19758,1.65617,1.97897,0.9871,0.00789628,0.00789628,0.00789628
63,21128.9,1.52469,1.48712,0.99006,0.42265,0.45812,0.38031,0.19825,1.65452,1.97897,0.98692,0.00783231,0.00783231,0.00783231
64,21452.6,1.51618,1.47821,0.98979,0.42229,0.45906,0.38062,0.19892,1.65183,1.9784,0.98671,0.00776766,0.00776766,0.00776766
65,21775.7,1.51884,1.47937,0.98897,0.42523,0.4585,0.38211,0.20005,1.64826,1.97677,0.9862,0.00770234,0.00770234,0.00770234
66,22101.5,1.51876,1.47351,0.98858,0.42597,0.45997,0.38265,0.20059,1.64537,1.9733,0.98586,0.00763637,0.00763637,0.00763637
67,22428.6,1.51831,1.47239,0.98924,0.42488,0.46178,0.38339,0.20134,1.64157,1.96766,0.98524,0.00756976,0.00756976,0.00756976
68,22756.2,1.51489,1.47395,0.98801,0.42548,0.46292,0.38415,0.20213,1.63818,1.96037,0.98458,0.00750252,0.00750252,0.00750252
69,23087.5,1.51098,1.47187,0.98685,0.42527,0.46282,0.3845,0.20256,1.63579,1.95349,0.98403,0.00743468,0.00743468,0.00743468
70,23420.2,1.51551,1.47497,0.98773,0.42754,0.46333,0.38529,0.20309,1.63528,1.95385,0.9837,0.00736625,0.00736625,0.00736625
71,23748.9,1.51161,1.4649,0.98681,0.42789,0.4647,0.38613,0.20353,1.63525,1.95407,0.98369,0.00729725,0.00729725,0.00729725
72,24079.8,1.50945,1.46534,0.98831,0.42744,0.46498,0.38626,0.20414,1.62943,1.94738,0.98273,0.0072277,0.0072277,0.0072277
73,24416.2,1.51007,1.46315,0.98653,0.42681,0.4662,0.38741,0.20504,1.62675,1.94085,0.98226,0.00715761,0.00715761,0.00715761
74,24757,1.50783,1.46105,0.98564,0.42574,0.46851,0.38798,0.2059,1.62286,1.93917,0.9818,0.007087,0.007087,0.007087
75,25092.7,1.50548,1.45219,0.98527,0.42702,0.46849,0.3887,0.20617,1.62151,1.9338,0.98134,0.00701588,0.00701588,0.00701588
76,25426.3,1.50674,1.45975,0.98665,0.42738,0.46776,0.389,0.20651,1.62087,1.93001,0.98125,0.00694428,0.00694428,0.00694428
77,25760.7,1.50823,1.46064,0.98701,0.42858,0.46871,0.38979,0.20716,1.6177,1.92395,0.98067,0.00687222,0.00687222,0.00687222
78,26098.1,1.50237,1.45778,0.9863,0.42911,0.46717,0.39006,0.20718,1.61657,1.92036,0.98024,0.0067997,0.0067997,0.0067997
79,26439,1.49707,1.45186,0.98287,0.42974,0.46644,0.39067,0.20766,1.61532,1.91741,0.97992,0.00672675,0.00672675,0.00672675
80,26774.8,1.49882,1.4585,0.98594,0.42988,0.46727,0.39149,0.20839,1.61108,1.9138,0.97907,0.00665339,0.00665339,0.00665339
81,27114.1,1.49889,1.44882,0.98426,0.43088,0.46977,0.39239,0.20918,1.60936,1.91418,0.97858,0.00657963,0.00657963,0.00657963
82,27451.4,1.49621,1.45092,0.98219,0.43262,0.46917,0.39264,0.20955,1.60691,1.91404,0.9779,0.0065055,0.0065055,0.0065055
83,27786.8,1.49478,1.45035,0.98297,0.43467,0.46796,0.39358,0.2105,1.60106,1.90946,0.97698,0.00643101,0.00643101,0.00643101
84,28123.5,1.4947,1.44371,0.98376,0.43442,0.47087,0.39444,0.21073,1.60032,1.90626,0.97675,0.00635617,0.00635617,0.00635617
85,28461.4,1.48977,1.44035,0.98328,0.4346,0.4702,0.39483,0.21111,1.59891,1.90475,0.97636,0.00628101,0.00628101,0.00628101
86,28801,1.49054,1.44032,0.98306,0.43446,0.47106,0.39537,0.2118,1.59645,1.90321,0.97584,0.00620555,0.00620555,0.00620555
87,29135.2,1.49258,1.44647,0.98375,0.43692,0.4709,0.39615,0.21256,1.59277,1.89969,0.97522,0.00612981,0.00612981,0.00612981
88,29469.4,1.49132,1.44244,0.98266,0.4375,0.47152,0.39695,0.21331,1.59004,1.89538,0.97481,0.0060538,0.0060538,0.0060538
89,29808.1,1.48351,1.43414,0.98077,0.43773,0.47269,0.39774,0.21389,1.58764,1.89214,0.97463,0.00597754,0.00597754,0.00597754
90,30146.2,1.48897,1.44308,0.98489,0.43711,0.47432,0.39844,0.2143,1.58642,1.88937,0.97411,0.00590105,0.00590105,0.00590105
91,30484.2,1.48582,1.43358,0.98173,0.43798,0.47407,0.39894,0.21445,1.58715,1.88997,0.97412,0.00582435,0.00582435,0.00582435
92,30822.3,1.48392,1.43506,0.98192,0.43739,0.47452,0.39916,0.21509,1.58619,1.88439,0.97405,0.00574746,0.00574746,0.00574746
93,31160.4,1.4796,1.42214,0.98111,0.43967,0.47303,0.40015,0.21535,1.58588,1.88165,0.97391,0.0056704,0.0056704,0.0056704
