epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1023.17,1.63144,2.1191,1.47277,0.30737,0.37169,0.26677,0.14037,1.76695,3.12655,1.49247,0.00333194,0.00333194,0.00333194
2,1897.09,1.62503,1.87758,1.473,0.7275,0.26516,0.23331,0.1145,1.88693,4.17187,1.56405,0.00666487,0.00666487,0.00666487
3,2791.45,1.64624,1.8936,1.49328,0.31981,0.31091,0.24385,0.13074,1.76521,3.47201,1.53876,0.00999617,0.00999617,0.00999617
4,3676.47,1.62585,1.86297,1.4806,0.35679,0.37512,0.3,0.16643,1.62324,2.78414,1.42692,0.0099945,0.0099945,0.0099945
5,4741.11,1.58619,1.79885,1.45569,0.37545,0.38688,0.31161,0.16784,1.68761,2.64385,1.46728,0.00999023,0.00999023,0.00999023
6,5743.87,1.56191,1.75649,1.4359,0.36893,0.41833,0.32797,0.18586,1.59166,2.67891,1.41853,0.00998474,0.00998474,0.00998474
7,6635.36,1.54374,1.73214,1.42652,0.38569,0.4137,0.33773,0.19028,1.57058,2.56094,1.39965,0.00997803,0.00997803,0.00997803
8,7514.83,1.53584,1.70441,1.41794,0.40053,0.42458,0.34479,0.19848,1.56599,2.5232,1.39616,0.00997011,0.00997011,0.00997011
9,8548.39,1.52119,1.67921,1.40739,0.41267,0.42908,0.35273,0.19878,1.56987,2.30151,1.3946,0.00996097,0.00996097,0.00996097
10,9422.09,1.51917,1.67209,1.4071,0.40326,0.42681,0.35424,0.206,1.53774,2.46157,1.39469,0.00995062,0.00995062,0.00995062
11,10292.5,1.50851,1.65854,1.40153,0.42718,0.43663,0.36372,0.20864,1.51747,2.32539,1.37602,0.00993906,0.00993906,0.00993906
12,11157.3,1.50665,1.65196,1.4024,0.42235,0.43692,0.36666,0.20982,1.52911,2.2699,1.38199,0.00992629,0.00992629,0.00992629
13,11997.9,1.49767,1.63997,1.39256,0.42836,0.44024,0.37092,0.21205,1.53237,2.37819,1.3795,0.00991232,0.00991232,0.00991232
14,12866,1.49925,1.62752,1.39414,0.4366,0.44388,0.37501,0.21488,1.54095,2.28174,1.38507,0.00989715,0.00989715,0.00989715
15,13738.2,1.49565,1.62501,1.3929,0.44042,0.44591,0.38162,0.21935,1.52854,2.27995,1.37892,0.00988079,0.00988079,0.00988079
16,14612.8,1.49159,1.61753,1.39121,0.44813,0.45052,0.38422,0.21914,1.52958,2.24242,1.38031,0.00986323,0.00986323,0.00986323
17,15464.4,1.48715,1.6131,1.38893,0.44229,0.45059,0.3859,0.22263,1.51519,2.21025,1.37373,0.00984449,0.00984449,0.00984449
18,16548.5,1.48493,1.60322,1.38634,0.45045,0.45404,0.38702,0.22041,1.54005,2.25125,1.38009,0.00982456,0.00982456,0.00982456
19,17542.4,1.48326,1.60048,1.38137,0.45444,0.45453,0.38995,0.2238,1.52794,2.21816,1.37589,0.00980345,0.00980345,0.00980345
20,18398.4,1.47578,1.58506,1.37962,0.45413,0.45387,0.39177,0.22685,1.51916,2.17907,1.37194,0.00978118,0.00978118,0.00978118
21,19391.9,1.47156,1.58249,1.37584,0.4575,0.45125,0.39276,0.22601,1.52091,2.16546,1.37268,0.00975773,0.00975773,0.00975773
22,20409.3,1.47398,1.57934,1.37724,0.46139,0.45375,0.39632,0.22934,1.51276,2.13525,1.37045,0.00973312,0.00973312,0.00973312
23,21242,1.46973,1.57196,1.37512,0.46574,0.45108,0.39732,0.22982,1.51447,2.12442,1.36963,0.00970736,0.00970736,0.00970736
24,22070.3,1.46867,1.56965,1.37845,0.46796,0.4511,0.39901,0.23078,1.51128,2.11759,1.36808,0.00968045,0.00968045,0.00968045
25,22903.2,1.46635,1.56823,1.37301,0.46985,0.45342,0.40055,0.23223,1.50637,2.11849,1.36575,0.00965239,0.00965239,0.00965239
26,23740.5,1.46314,1.56284,1.37138,0.47126,0.45394,0.40116,0.23294,1.50159,2.11331,1.36354,0.0096232,0.0096232,0.0096232
27,24607.9,1.46242,1.55874,1.37298,0.4729,0.45521,0.40171,0.23405,1.49762,2.10721,1.36146,0.00959289,0.00959289,0.00959289
28,25443.9,1.45749,1.54721,1.36977,0.47474,0.45652,0.40206,0.23419,1.49845,2.10634,1.36121,0.00956145,0.00956145,0.00956145
29,26276.2,1.45539,1.54944,1.37001,0.47669,0.45422,0.40267,0.23462,1.49661,2.10394,1.36002,0.00952889,0.00952889,0.00952889
30,27113.9,1.45754,1.53915,1.37104,0.47595,0.45599,0.40359,0.23526,1.49637,2.1015,1.36007,0.00949524,0.00949524,0.00949524
31,27958.3,1.45322,1.53594,1.36738,0.47494,0.45534,0.40334,0.23496,1.49709,2.10166,1.36069,0.00946048,0.00946048,0.00946048
32,28805.8,1.45281,1.53634,1.36615,0.47598,0.45504,0.40272,0.234,1.50068,2.1033,1.36235,0.00942464,0.00942464,0.00942464
33,29751.4,1.45272,1.52763,1.3629,0.47641,0.45454,0.40219,0.23368,1.50217,2.10609,1.36302,0.00938772,0.00938772,0.00938772
34,30654.8,1.44732,1.52408,1.36195,0.47533,0.45403,0.4018,0.23291,1.50476,2.10731,1.36502,0.00934973,0.00934973,0.00934973
35,31702.7,1.44272,1.52895,1.3626,0.47518,0.45404,0.40126,0.23257,1.50564,2.10792,1.3661,0.00931067,0.00931067,0.00931067
36,32782.4,1.44234,1.52165,1.36087,0.47565,0.45266,0.40121,0.23259,1.50643,2.10678,1.3667,0.00927057,0.00927057,0.00927057
37,33909.5,1.44242,1.51129,1.36288,0.47669,0.4518,0.4009,0.23235,1.50685,2.10804,1.36722,0.00922942,0.00922942,0.00922942
38,34982.6,1.44147,1.50786,1.35857,0.47841,0.45152,0.40124,0.23261,1.50671,2.10724,1.36748,0.00918725,0.00918725,0.00918725
39,36047.3,1.44101,1.50664,1.36073,0.47863,0.45241,0.4016,0.2328,1.50522,2.10989,1.36708,0.00914405,0.00914405,0.00914405
40,37151.1,1.43859,1.50812,1.35654,0.47909,0.45464,0.40198,0.233,1.50418,2.11086,1.36657,0.00909984,0.00909984,0.00909984
41,38061,1.43353,1.50019,1.35281,0.47833,0.45516,0.40216,0.23307,1.50377,2.11121,1.3665,0.00905463,0.00905463,0.00905463
42,39146.9,1.43052,1.49602,1.35117,0.47941,0.45465,0.40262,0.23317,1.50384,2.11101,1.36642,0.00900844,0.00900844,0.00900844
43,40204.9,1.43314,1.49383,1.3534,0.48065,0.45435,0.40282,0.23347,1.50398,2.1131,1.36651,0.00896127,0.00896127,0.00896127
44,41317,1.428,1.48157,1.3504,0.48164,0.454,0.40342,0.2332,1.50564,2.11279,1.36743,0.00891313,0.00891313,0.00891313
45,42324.1,1.43071,1.48898,1.35371,0.48164,0.45582,0.40379,0.23381,1.50512,2.11347,1.36766,0.00886404,0.00886404,0.00886404
46,43171.4,1.42821,1.48796,1.35191,0.48097,0.45553,0.40411,0.23432,1.50378,2.11087,1.3674,0.00881401,0.00881401,0.00881401
47,44130.7,1.42911,1.48622,1.35077,0.48149,0.45642,0.40487,0.23498,1.50133,2.10765,1.36697,0.00876305,0.00876305,0.00876305
48,45104.6,1.42544,1.4782,1.34596,0.48277,0.45709,0.40539,0.23554,1.49963,2.1058,1.3664,0.00871117,0.00871117,0.00871117
49,46067.3,1.42262,1.47705,1.34943,0.48227,0.45776,0.40617,0.23609,1.49895,2.10259,1.36615,0.00865839,0.00865839,0.00865839
50,47031.8,1.41911,1.47436,1.3467,0.4808,0.45709,0.40601,0.2364,1.49739,2.09861,1.3653,0.00860473,0.00860473,0.00860473
51,47992.7,1.42071,1.47268,1.34734,0.48212,0.45883,0.40775,0.2373,1.49664,2.09411,1.36523,0.00855018,0.00855018,0.00855018
52,48954.2,1.41996,1.45651,1.3466,0.48264,0.45776,0.40841,0.2379,1.49573,2.09005,1.36495,0.00849477,0.00849477,0.00849477
53,49913.1,1.41639,1.45483,1.34185,0.48293,0.45877,0.40944,0.23852,1.49443,2.08593,1.36395,0.00843851,0.00843851,0.00843851
54,50876.1,1.41177,1.45358,1.3435,0.48327,0.45987,0.41043,0.23932,1.49224,2.08121,1.36329,0.00838141,0.00838141,0.00838141
55,51834.2,1.41219,1.45001,1.34176,0.48497,0.45947,0.41113,0.2401,1.48996,2.07846,1.36279,0.00832349,0.00832349,0.00832349
56,52912.7,1.40828,1.44505,1.34112,0.48582,0.45939,0.41187,0.24057,1.48983,2.0759,1.36314,0.00826477,0.00826477,0.00826477
57,54285.1,1.40987,1.44129,1.34047,0.48606,0.46022,0.41278,0.24126,1.48909,2.07259,1.36293,0.00820525,0.00820525,0.00820525
58,55654.5,1.40497,1.43795,1.33933,0.48587,0.46127,0.41297,0.24146,1.48873,2.07098,1.36255,0.00814495,0.00814495,0.00814495
59,57026,1.40638,1.43803,1.33969,0.48622,0.46097,0.41327,0.24163,1.48799,2.07008,1.36247,0.00808389,0.00808389,0.00808389
60,58409.8,1.40155,1.43228,1.33556,0.48662,0.46238,0.41448,0.24228,1.48675,2.06851,1.36197,0.00802208,0.00802208,0.00802208
61,59790.2,1.39654,1.42169,1.33443,0.48812,0.4636,0.41567,0.24291,1.48659,2.06205,1.362,0.00795954,0.00795954,0.00795954
62,61159.3,1.39244,1.42682,1.33111,0.48942,0.46253,0.41572,0.24303,1.48489,2.05684,1.36075,0.00789628,0.00789628,0.00789628
63,62529.5,1.39952,1.42782,1.33456,0.48923,0.46358,0.41635,0.24358,1.48309,2.05534,1.35929,0.00783231,0.00783231,0.00783231
64,63886.9,1.38855,1.41983,1.32739,0.49113,0.46207,0.41671,0.24388,1.48205,2.05212,1.35856,0.00776766,0.00776766,0.00776766
65,65250.3,1.39402,1.41837,1.33145,0.49292,0.46104,0.41754,0.24471,1.48127,2.04886,1.35848,0.00770234,0.00770234,0.00770234
66,66611.3,1.38891,1.40598,1.32447,0.4915,0.46291,0.41783,0.24493,1.4812,2.04445,1.35862,0.00763637,0.00763637,0.00763637
67,67972.3,1.38983,1.40306,1.3266,0.49206,0.46353,0.41823,0.24531,1.48112,2.03998,1.35875,0.00756976,0.00756976,0.00756976
68,69338,1.38911,1.39938,1.32709,0.49392,0.46273,0.41898,0.24574,1.48097,2.03475,1.35865,0.00750252,0.00750252,0.00750252
69,70705.9,1.38091,1.39805,1.32464,0.49519,0.46305,0.4195,0.24624,1.47959,2.02721,1.35827,0.00743468,0.00743468,0.00743468
70,72075.6,1.38034,1.38824,1.32161,0.49564,0.46213,0.41955,0.24585,1.47874,2.02069,1.35787,0.00736625,0.00736625,0.00736625
71,73447.6,1.37251,1.3794,1.31939,0.49564,0.46247,0.41995,0.24611,1.47791,2.017,1.35767,0.00729725,0.00729725,0.00729725
72,74814.4,1.37231,1.37743,1.3158,0.49828,0.46206,0.42091,0.24688,1.47568,2.01362,1.35665,0.0072277,0.0072277,0.0072277
73,76179.3,1.36987,1.3671,1.3133,0.4978,0.46255,0.42094,0.24751,1.47437,2.00923,1.35575,0.00715761,0.00715761,0.00715761
74,77541.9,1.3641,1.36318,1.31107,0.49758,0.46445,0.42103,0.24759,1.47468,2.00252,1.35585,0.007087,0.007087,0.007087
75,78768.4,1.36171,1.35288,1.31006,0.49711,0.46591,0.42167,0.24801,1.47416,1.99651,1.35596,0.00701588,0.00701588,0.00701588
