epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,52.8285,1.57331,1.92882,1.26682,0.0329,0.14277,0.02238,0.00922,2.63764,inf,1.7147,0.000550522,0.000550522,0.000550522
2,98.4847,1.34253,1.54702,1.11752,0.21078,0.24655,0.18221,0.08603,1.68775,2.24343,1.28028,0.00110612,0.00110612,0.00110612
3,144.351,1.30812,1.55829,1.10413,0.27858,0.30101,0.21811,0.07376,2.22677,2.10484,1.49682,0.00166145,0.00166145,0.00166145
4,189.538,1.26234,1.48594,1.08385,0.30743,0.42169,0.33238,0.2055,1.27977,1.98158,1.05552,0.00166608,0.00166608,0.00166608
5,233.578,1.2296,1.4671,1.07179,0.40188,0.43451,0.36585,0.22013,1.40118,1.60159,1.10158,0.00166537,0.00166537,0.00166537
6,275.766,1.18326,1.44143,1.05888,0.36747,0.33368,0.33452,0.20498,1.33467,1.68717,1.07051,0.00166446,0.00166446,0.00166446
7,320.277,1.18073,1.42351,1.05559,0.3988,0.46531,0.39605,0.25428,1.19936,1.47145,1.04302,0.00166334,0.00166334,0.00166334
8,364.765,1.15641,1.38482,1.04811,0.40196,0.47112,0.39676,0.2358,1.36641,1.51396,1.07625,0.00166202,0.00166202,0.00166202
9,407.978,1.14114,1.36986,1.04183,0.36826,0.44734,0.37444,0.23236,1.23831,1.57398,1.0504,0.00166049,0.00166049,0.00166049
10,450.214,1.1339,1.39965,1.03839,0.60923,0.32146,0.34699,0.23115,1.17297,1.54027,1.02392,0.00165877,0.00165877,0.00165877
11,492.822,1.12712,1.35787,1.03677,0.40304,0.46437,0.39604,0.24238,1.30306,1.52217,1.05762,0.00165684,0.00165684,0.00165684
12,533.935,1.11646,1.34859,1.03236,0.45057,0.48928,0.44192,0.27979,1.23573,1.40059,1.03962,0.00165471,0.00165471,0.00165471
13,575.961,1.09956,1.34122,1.02952,0.45445,0.48268,0.43142,0.28729,1.15419,1.39935,1.02022,0.00165238,0.00165238,0.00165238
