epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,548.447,1.97412,2.08173,1.48352,0.35489,0.49952,0.38772,0.20626,1.48487,2.22065,1.35789,0.00333194,0.00333194,0.00333194
2,898.382,1.65897,1.74464,1.27217,0.28216,0.57104,0.37996,0.20781,1.43858,2.73766,1.28936,0.00666365,0.00666365,0.00666365
3,1226.39,1.68632,1.77153,1.28002,0.2803,0.47751,0.3295,0.16177,1.53992,3.05724,1.32371,0.00998884,0.00998884,0.00998884
4,1546.88,1.64902,1.74265,1.26444,0.34457,0.5278,0.38972,0.19782,1.61979,2.31504,1.35314,0.00997803,0.00997803,0.00997803
5,1861.17,1.55238,1.66874,1.22356,0.36468,0.56041,0.41111,0.24368,1.2972,1.94994,1.21798,0.00996097,0.00996097,0.00996097
6,2177.53,1.49262,1.61718,1.20014,0.32524,0.57131,0.42013,0.22399,1.52832,2.28158,1.29375,0.00993906,0.00993906,0.00993906
7,2498.43,1.45901,1.59454,1.18881,0.38894,0.55567,0.44291,0.24414,1.4534,1.8588,1.27264,0.00991232,0.00991232,0.00991232
8,2833.98,1.42943,1.56366,1.17498,0.38777,0.56063,0.44591,0.2595,1.33454,1.90566,1.21624,0.00988079,0.00988079,0.00988079
9,3188.38,1.40143,1.55352,1.16607,0.38887,0.56061,0.44941,0.22452,1.72445,1.90833,1.38583,0.00984449,0.00984449,0.00984449
10,3511,1.38883,1.53796,1.16071,0.40164,0.5538,0.43868,0.21338,1.73211,1.85878,1.39641,0.00980345,0.00980345,0.00980345
11,3834.69,1.37937,1.52467,1.15543,0.41471,0.55146,0.45839,0.23479,1.6638,1.78797,1.34971,0.00975773,0.00975773,0.00975773
12,4153.86,1.36058,1.51435,1.15254,0.4221,0.56212,0.47436,0.2629,1.51288,1.76545,1.28261,0.00970736,0.00970736,0.00970736
13,4529.32,1.35494,1.50788,1.1488,0.39945,0.56523,0.4526,0.2244,1.7288,1.79408,1.38727,0.00965239,0.00965239,0.00965239
14,4853.85,1.34704,1.49332,1.14407,0.42314,0.57887,0.4773,0.26223,1.49274,1.74413,1.27572,0.00959289,0.00959289,0.00959289
15,5172.74,1.34152,1.49732,1.14393,0.43066,0.57017,0.47539,0.26034,1.5083,1.73981,1.28315,0.00952889,0.00952889,0.00952889
16,5491.53,1.33571,1.48535,1.1409,0.42008,0.55898,0.45898,0.23209,1.67702,1.73356,1.36339,0.00946048,0.00946048,0.00946048
17,5814.95,1.33266,1.48341,1.14006,0.43421,0.5769,0.48275,0.2612,1.53571,1.73451,1.29028,0.00938772,0.00938772,0.00938772
18,6134.56,1.32395,1.46787,1.13863,0.4421,0.57009,0.48706,0.26668,1.52644,1.7445,1.28629,0.00931067,0.00931067,0.00931067
19,6458.15,1.32333,1.47474,1.14028,0.44248,0.56768,0.48997,0.26566,1.54015,1.72039,1.29335,0.00922942,0.00922942,0.00922942
20,6799.42,1.31077,1.46624,1.13537,0.44489,0.57005,0.48907,0.26842,1.51852,1.70946,1.28281,0.00914405,0.00914405,0.00914405
21,7120.62,1.30836,1.45782,1.13244,0.44609,0.57061,0.48905,0.26808,1.53586,1.71893,1.29017,0.00905463,0.00905463,0.00905463
