epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,181.473,1.46651,1.85963,1.20076,0.39897,0.44444,0.34683,0.20822,1.56018,1.81835,1.2317,0.00332715,0.00332715,0.00332715
2,359.115,1.41731,1.5381,1.16346,0.33441,0.42833,0.32526,0.18838,1.59065,2.02137,1.29553,0.00666008,0.00666008,0.00666008
3,534.375,1.43906,1.5356,1.19424,0.35266,0.31683,0.27777,0.1606,1.67252,2.13019,1.39735,0.00999137,0.00999137,0.00999137
4,708.604,1.43789,1.51708,1.23239,0.37693,0.43266,0.34382,0.20141,1.56361,1.86557,1.31117,0.0099945,0.0099945,0.0099945
5,881.637,1.40213,1.4658,1.23653,0.38486,0.30773,0.2811,0.17147,1.58155,1.94595,1.33139,0.00999023,0.00999023,0.00999023
6,1054.81,1.38193,1.41471,1.23737,0.4162,0.44804,0.36231,0.22176,1.44685,1.70468,1.25828,0.00998474,0.00998474,0.00998474
7,1227.59,1.36365,1.38771,1.23329,0.43338,0.44934,0.38034,0.22677,1.49634,1.65072,1.28854,0.00997803,0.00997803,0.00997803
8,1400.7,1.35653,1.36447,1.23725,0.39901,0.46028,0.38366,0.21516,1.64855,1.61692,1.38206,0.00997011,0.00997011,0.00997011
9,1573.27,1.34798,1.33903,1.23533,0.43611,0.47249,0.4001,0.24451,1.47018,1.58657,1.2791,0.00996097,0.00996097,0.00996097
10,1747.18,1.33661,1.32369,1.22669,0.43177,0.47784,0.40777,0.24991,1.43121,1.52505,1.25976,0.00995062,0.00995062,0.00995062
11,1919.51,1.32864,1.30474,1.22662,0.46264,0.48264,0.41854,0.25653,1.46208,1.52539,1.26889,0.00993906,0.00993906,0.00993906
12,2091.66,1.331,1.30077,1.23127,0.46487,0.47863,0.41301,0.25503,1.41908,1.52239,1.27297,0.00992629,0.00992629,0.00992629
13,2265.49,1.32114,1.28873,1.2246,0.47747,0.50079,0.43484,0.27948,1.34985,1.48332,1.24622,0.00991232,0.00991232,0.00991232
14,2443.78,1.3208,1.26974,1.22279,0.47921,0.49337,0.43433,0.27409,1.35335,1.47011,1.25414,0.00989715,0.00989715,0.00989715
15,2621.02,1.31441,1.26108,1.22177,0.47209,0.48156,0.42154,0.27053,1.35196,1.50842,1.22382,0.00988079,0.00988079,0.00988079
16,2796.67,1.30971,1.25157,1.21733,0.48502,0.5025,0.44076,0.26476,1.50137,1.48361,1.30111,0.00986323,0.00986323,0.00986323
17,2973.3,1.30667,1.24384,1.21782,0.50671,0.50126,0.44841,0.2684,1.48633,1.47533,1.28903,0.00984449,0.00984449,0.00984449
18,3149.09,1.29951,1.23266,1.21241,0.48723,0.48322,0.43495,0.27516,1.36257,1.47298,1.2317,0.00982456,0.00982456,0.00982456
19,3325.02,1.3001,1.22414,1.21162,0.49217,0.49451,0.44434,0.27979,1.39359,1.52815,1.25331,0.00980345,0.00980345,0.00980345
20,3500.21,1.29342,1.21631,1.21044,0.49607,0.50029,0.44774,0.28309,1.39273,1.45976,1.24615,0.00978118,0.00978118,0.00978118
21,3675.3,1.29576,1.20018,1.21255,0.50428,0.49339,0.45536,0.28878,1.37482,1.45008,1.24316,0.00975773,0.00975773,0.00975773
22,3851.25,1.29697,1.20269,1.21352,0.50963,0.49901,0.45628,0.27945,1.45725,1.45842,1.27625,0.00973312,0.00973312,0.00973312
23,4108.88,1.28976,1.19778,1.21021,0.51438,0.50572,0.4644,0.28946,1.40231,1.44708,1.26592,0.00970736,0.00970736,0.00970736
24,4326.21,1.28995,1.18649,1.20923,0.52313,0.50401,0.46139,0.28438,1.44157,1.43418,1.26756,0.00968045,0.00968045,0.00968045
25,4569.12,1.28494,1.18727,1.20452,0.51912,0.51289,0.46859,0.29373,1.39654,1.41506,1.25126,0.00965239,0.00965239,0.00965239
26,4809.37,1.28144,1.17801,1.20537,0.5295,0.51956,0.48197,0.29142,1.47821,1.41829,1.28594,0.0096232,0.0096232,0.0096232
27,5058.91,1.28282,1.16964,1.20663,0.53753,0.51516,0.48006,0.29872,1.4236,1.41435,1.25661,0.00959289,0.00959289,0.00959289
28,5269.14,1.27975,1.16135,1.20607,0.53287,0.50911,0.47621,0.29765,1.39772,1.40305,1.26158,0.00956145,0.00956145,0.00956145
29,5468.93,1.27368,1.15591,1.19997,0.53889,0.52037,0.48979,0.30466,1.40959,1.38223,1.25999,0.00952889,0.00952889,0.00952889
30,5656.7,1.27524,1.15377,1.20142,0.53679,0.52421,0.48885,0.30098,1.43677,1.38278,1.2705,0.00949524,0.00949524,0.00949524
31,5852.49,1.26883,1.14268,1.19954,0.54897,0.52286,0.49349,0.30407,1.43602,1.37172,1.26188,0.00946048,0.00946048,0.00946048
32,6033.11,1.26858,1.14497,1.19909,0.53364,0.51642,0.48131,0.30711,1.35414,1.36937,1.23446,0.00942464,0.00942464,0.00942464
33,6211.5,1.26752,1.14162,1.19733,0.52361,0.53541,0.48838,0.31386,1.35782,1.37203,1.24187,0.00938772,0.00938772,0.00938772
34,6383.15,1.26447,1.13068,1.19696,0.54221,0.52442,0.49311,0.31167,1.37738,1.3505,1.24525,0.00934973,0.00934973,0.00934973
35,6556.16,1.26019,1.12215,1.19117,0.54718,0.52891,0.49228,0.30974,1.37239,1.35485,1.24191,0.00931067,0.00931067,0.00931067
36,6743.9,1.26075,1.12095,1.19243,0.54682,0.5265,0.4936,0.31638,1.35799,1.34862,1.24174,0.00927057,0.00927057,0.00927057
37,6918.68,1.25747,1.11517,1.18875,0.5471,0.53083,0.49639,0.31086,1.38001,1.34873,1.24331,0.00922942,0.00922942,0.00922942
38,7095.18,1.25047,1.10928,1.18836,0.55363,0.52599,0.49833,0.31132,1.39474,1.3546,1.25131,0.00918725,0.00918725,0.00918725
39,7266.81,1.25267,1.10305,1.18916,0.55103,0.52634,0.49633,0.31748,1.3483,1.34632,1.23475,0.00914405,0.00914405,0.00914405
40,7441.88,1.24835,1.09869,1.18637,0.55372,0.53196,0.50519,0.31882,1.37572,1.3387,1.24196,0.00909984,0.00909984,0.00909984
41,7615.07,1.24405,1.08706,1.1859,0.56664,0.53149,0.5041,0.32203,1.35596,1.32899,1.24533,0.00905463,0.00905463,0.00905463
