epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,98.9798,2.25762,1.9166,1.61182,0.4802,0.4942,0.37616,0.11693,2.54158,2.18302,2.02055,0.000550522,0.000550522,0.000550522
2,196.78,2.01518,1.47283,1.47853,0.57613,0.65864,0.62512,0.22257,2.0458,2.55302,1.67507,0.00110612,0.00110612,0.00110612
3,294.198,2.00964,1.44296,1.46432,0.08059,0.12891,0.02709,0.00519,4.08963,5.79334,3.59521,0.00166145,0.00166145,0.00166145
4,390.442,1.98725,1.42625,1.44416,0.03917,0.06204,0.01265,0.00226,4.36879,4.66454,4.66622,0.00166608,0.00166608,0.00166608
5,485.754,1.98949,1.43831,1.44755,0.47695,0.47971,0.40405,0.10188,2.85286,1.81774,2.05166,0.00166537,0.00166537,0.00166537
6,581.657,1.92362,1.38217,1.39327,0.36602,0.35433,0.25711,0.05852,3.22427,1.9723,2.2673,0.00166446,0.00166446,0.00166446
7,677.667,1.89803,1.37411,1.39158,0.60213,0.55823,0.52733,0.17402,2.36016,1.53728,1.72635,0.00166334,0.00166334,0.00166334
8,773.531,1.9202,1.33025,1.38733,0.53909,0.47622,0.4422,0.11467,3.00886,1.80424,2.21235,0.00166202,0.00166202,0.00166202
9,869.147,1.85976,1.32512,1.38156,0.62754,0.66952,0.64137,0.21685,2.41697,1.73029,1.75968,0.00166049,0.00166049,0.00166049
10,964.609,1.89048,1.35212,1.3957,0.67742,0.61671,0.62929,0.20872,2.28836,1.50579,1.65165,0.00165877,0.00165877,0.00165877
11,1059.31,1.8142,1.30491,1.36028,0.59397,0.63811,0.58441,0.17657,2.56946,1.47417,1.97212,0.00165684,0.00165684,0.00165684
12,1154.43,1.84818,1.29312,1.36583,0.68458,0.6368,0.65122,0.22634,2.34517,1.39494,1.74523,0.00165471,0.00165471,0.00165471
13,1250.65,1.79596,1.29554,1.3469,0.67984,0.67132,0.66737,0.30273,1.90986,1.36973,1.50206,0.00165238,0.00165238,0.00165238
14,1346.26,1.8937,1.32937,1.39285,0.63591,0.60151,0.60171,0.20208,2.20729,1.47246,1.63846,0.00164986,0.00164986,0.00164986
15,1441.55,1.79092,1.28373,1.3344,0.64702,0.68343,0.6738,0.33505,1.66414,1.3808,1.39956,0.00164713,0.00164713,0.00164713
16,1537.32,1.81086,1.26538,1.34985,0.63673,0.6333,0.61129,0.20296,2.43404,1.50794,1.74865,0.0016442,0.0016442,0.0016442
17,1632.13,1.79182,1.25066,1.3291,0.56567,0.61023,0.54732,0.13127,2.83482,1.43676,2.11827,0.00164108,0.00164108,0.00164108
18,1726.47,1.79989,1.27303,1.34096,0.7295,0.68646,0.71436,0.34905,1.68813,1.24596,1.43532,0.00163775,0.00163775,0.00163775
19,1822.19,1.76447,1.25565,1.33219,0.67685,0.64764,0.66204,0.31472,1.7572,1.32359,1.44835,0.00163424,0.00163424,0.00163424
20,1917.53,1.76207,1.25868,1.32529,0.71648,0.68367,0.70632,0.34682,1.73681,1.28206,1.42595,0.00163052,0.00163052,0.00163052
21,2013.04,1.78419,1.2524,1.3483,0.69089,0.71071,0.70991,0.3078,1.82423,1.265,1.49374,0.00162661,0.00162661,0.00162661
22,2108,1.7626,1.24239,1.32793,0.70075,0.60685,0.6392,0.29771,1.87677,1.39399,1.46845,0.00162251,0.00162251,0.00162251
23,2202.83,1.73375,1.22494,1.31132,0.7202,0.64671,0.69583,0.32888,1.71006,1.29814,1.42898,0.00161822,0.00161822,0.00161822
24,2297.01,1.71121,1.19672,1.29777,0.68403,0.6645,0.67321,0.32067,1.80364,1.27748,1.47063,0.00161373,0.00161373,0.00161373
25,2391.84,1.72889,1.22614,1.31997,0.70877,0.70299,0.70847,0.34155,1.78531,1.31832,1.45778,0.00160905,0.00160905,0.00160905
26,2487.53,1.67428,1.21297,1.28598,0.64659,0.69648,0.67423,0.26361,2.21784,1.34396,1.71575,0.00160419,0.00160419,0.00160419
27,2583.22,1.70739,1.20141,1.29735,0.68074,0.71775,0.71059,0.33979,1.69696,1.30346,1.40849,0.00159913,0.00159913,0.00159913
28,2677.92,1.7028,1.21294,1.30795,0.7249,0.69745,0.72573,0.35517,1.66783,1.20718,1.43203,0.00159389,0.00159389,0.00159389
29,2773.56,1.67801,1.19692,1.29133,0.66529,0.7277,0.70673,0.30792,1.93377,1.2454,1.5418,0.00158847,0.00158847,0.00158847
30,2868.96,1.66955,1.21174,1.2879,0.70813,0.6751,0.68905,0.33204,1.84284,1.26585,1.45249,0.00158286,0.00158286,0.00158286
31,2963.61,1.62948,1.19627,1.26762,0.68299,0.67238,0.67612,0.31334,1.90747,1.28901,1.48019,0.00157706,0.00157706,0.00157706
32,3058.17,1.67916,1.19191,1.30068,0.72607,0.7,0.73075,0.36496,1.6728,1.21343,1.42376,0.00157109,0.00157109,0.00157109
33,3152.91,1.65819,1.1904,1.2887,0.67086,0.67351,0.66384,0.23906,2.3253,1.29238,1.7528,0.00156493,0.00156493,0.00156493
34,3246.94,1.6687,1.20035,1.28445,0.70845,0.68501,0.69773,0.3126,1.92656,1.22982,1.50205,0.0015586,0.0015586,0.0015586
35,3341.72,1.64289,1.18624,1.27205,0.73076,0.72436,0.74215,0.38478,1.59146,1.17828,1.38332,0.00155209,0.00155209,0.00155209
36,3436.37,1.66582,1.18616,1.27818,0.68632,0.69511,0.69702,0.30942,1.9222,1.27297,1.49082,0.0015454,0.0015454,0.0015454
37,3531.38,1.65595,1.18437,1.28152,0.68184,0.7039,0.69621,0.2859,2.13383,1.23731,1.62961,0.00153854,0.00153854,0.00153854
38,3626.05,1.65169,1.17943,1.2879,0.72226,0.73225,0.74644,0.39811,1.53106,1.17157,1.36343,0.00153151,0.00153151,0.00153151
39,3721.07,1.62114,1.18474,1.26581,0.70753,0.68979,0.70245,0.31591,1.90717,1.22675,1.52608,0.00152431,0.00152431,0.00152431
40,3815.77,1.62697,1.16045,1.2699,0.71687,0.7254,0.7382,0.37623,1.62485,1.17926,1.38195,0.00151694,0.00151694,0.00151694
41,3910.87,1.62364,1.15209,1.25596,0.67034,0.72044,0.70513,0.29173,2.12202,1.23025,1.63576,0.00150941,0.00150941,0.00150941
42,4005.73,1.59936,1.15931,1.26945,0.72307,0.69486,0.71361,0.32599,1.8796,1.23257,1.48552,0.00150171,0.00150171,0.00150171
43,4100.29,1.64721,1.17499,1.27514,0.71613,0.71123,0.72724,0.35661,1.69624,1.19635,1.4093,0.00149384,0.00149384,0.00149384
44,4194.61,1.61391,1.1516,1.26564,0.69067,0.65427,0.67838,0.34668,1.58469,1.27183,1.35308,0.00148582,0.00148582,0.00148582
45,4289.6,1.64011,1.15863,1.2667,0.73457,0.72038,0.74718,0.35455,1.75226,1.17422,1.47633,0.00147764,0.00147764,0.00147764
46,4383.93,1.61545,1.15368,1.25949,0.70945,0.72978,0.73367,0.37648,1.59816,1.17672,1.37151,0.0014693,0.0014693,0.0014693
