epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,37.8983,1.59773,1.95808,1.01369,0.25216,0.31326,0.15613,0.06985,2.15457,3.59938,1.39311,0.000550522,0.000550522,0.000550522
2,73.7214,1.51456,1.60244,0.97897,0.20471,0.25822,0.17612,0.0825,2.2546,3.23482,1.4192,0.00110592,0.00110592,0.00110592
3,108.157,1.52191,1.60596,0.98455,0.75399,0.25278,0.23259,0.09389,2.29994,2.64334,1.3774,0.00166023,0.00166023,0.00166023
4,141.674,1.49126,1.5513,0.97229,0.27278,0.36374,0.2512,0.10689,2.21123,2.17382,1.35306,0.00166334,0.00166334,0.00166334
5,184.373,1.45807,1.50511,0.96371,0.31709,0.3631,0.28205,0.15459,1.84036,1.95161,1.20868,0.00166049,0.00166049,0.00166049
6,218.202,1.43028,1.48644,0.95783,0.41742,0.29051,0.25917,0.12321,2.03486,2.36907,1.28837,0.00165684,0.00165684,0.00165684
7,252.188,1.42464,1.48037,0.95814,0.34595,0.38848,0.29102,0.13996,1.96933,2.04192,1.26032,0.00165238,0.00165238,0.00165238
8,300.379,1.41501,1.43796,0.95256,0.37548,0.37761,0.29894,0.16091,1.8633,1.84902,1.2358,0.00164713,0.00164713,0.00164713
9,347.174,1.39077,1.42969,0.94661,0.35722,0.38999,0.30131,0.15154,1.92378,1.88557,1.22379,0.00164108,0.00164108,0.00164108
10,397.324,1.36628,1.42198,0.94061,0.40976,0.39052,0.31811,0.17926,1.75725,1.85178,1.19617,0.00163424,0.00163424,0.00163424
11,443.893,1.37816,1.41088,0.94568,0.37176,0.37473,0.30933,0.16913,1.85541,1.9525,1.23474,0.00162661,0.00162661,0.00162661
12,491.375,1.36834,1.37902,0.94321,0.43634,0.39169,0.34564,0.20763,1.64025,1.86047,1.16285,0.00161822,0.00161822,0.00161822
13,535.962,1.34226,1.37348,0.93579,0.43283,0.40404,0.34864,0.20413,1.64979,1.81846,1.17299,0.00160905,0.00160905,0.00160905
14,577.924,1.34705,1.36966,0.93554,0.33922,0.39372,0.30639,0.16781,1.83704,2.03063,1.20663,0.00159913,0.00159913,0.00159913
15,620.745,1.3342,1.37682,0.93567,0.37995,0.39392,0.31707,0.17681,1.82031,1.80489,1.19886,0.00158847,0.00158847,0.00158847
16,669.826,1.33598,1.35504,0.93477,0.3546,0.34971,0.27631,0.1618,1.7519,1.81373,1.19949,0.00157706,0.00157706,0.00157706
17,702.604,1.32887,1.35086,0.93377,0.36693,0.39232,0.31321,0.18732,1.72143,1.75081,1.19153,0.00156493,0.00156493,0.00156493
18,735.016,1.33883,1.33926,0.93608,0.39592,0.35653,0.30611,0.17448,1.72016,1.912,1.19932,0.00155209,0.00155209,0.00155209
19,778.33,1.31893,1.31466,0.9288,0.42083,0.40618,0.33156,0.18062,1.77474,1.81811,1.22086,0.00153854,0.00153854,0.00153854
20,822.457,1.31586,1.32401,0.92906,0.44244,0.42102,0.35848,0.21429,1.68917,1.75017,1.16593,0.00152431,0.00152431,0.00152431
21,869.93,1.33579,1.3259,0.93264,0.45927,0.42809,0.37525,0.22333,1.69426,1.68872,1.18812,0.00150941,0.00150941,0.00150941
22,914.396,1.32918,1.30488,0.93331,0.46769,0.434,0.38162,0.23357,1.61681,1.65608,1.1674,0.00149384,0.00149384,0.00149384
23,962.321,1.29938,1.28157,0.92605,0.45276,0.39961,0.35557,0.20084,1.72452,1.70707,1.16681,0.00147764,0.00147764,0.00147764
24,1004.87,1.30447,1.28548,0.92555,0.3903,0.38315,0.31425,0.18112,1.72064,1.82123,1.14301,0.0014608,0.0014608,0.0014608
25,1047.72,1.30953,1.28453,0.9277,0.47079,0.42421,0.38002,0.21317,1.73064,1.69993,1.17455,0.00144335,0.00144335,0.00144335
26,1090.55,1.30329,1.2731,0.92711,0.46624,0.4344,0.37868,0.23118,1.61735,1.62381,1.15105,0.00142531,0.00142531,0.00142531
27,1133.27,1.2865,1.28409,0.92218,0.41848,0.4175,0.35025,0.20512,1.66391,1.71962,1.15247,0.0014067,0.0014067,0.0014067
28,1176.97,1.29701,1.29362,0.92639,0.45385,0.42007,0.36383,0.22641,1.57784,1.67758,1.14868,0.00138753,0.00138753,0.00138753
29,1210.5,1.29593,1.25034,0.92292,0.45658,0.41518,0.37449,0.22072,1.68025,1.74887,1.17994,0.00136781,0.00136781,0.00136781
30,1242.79,1.29552,1.27811,0.92626,0.40361,0.38986,0.32707,0.18915,1.71875,1.77065,1.18359,0.00134758,0.00134758,0.00134758
31,1281.98,1.28077,1.26565,0.92164,0.4764,0.40895,0.36705,0.22919,1.5776,1.65041,1.14542,0.00132685,0.00132685,0.00132685
32,1323.34,1.28405,1.2527,0.92253,0.47203,0.44172,0.39447,0.23193,1.66171,1.67973,1.17442,0.00130565,0.00130565,0.00130565
33,1363.94,1.2784,1.21951,0.92088,0.47479,0.44565,0.38708,0.23451,1.60827,1.64487,1.15118,0.00128398,0.00128398,0.00128398
34,1408.31,1.28602,1.24521,0.92169,0.46642,0.42015,0.37454,0.21746,1.6712,1.71774,1.14824,0.00126188,0.00126188,0.00126188
35,1450.8,1.27523,1.22774,0.91956,0.45193,0.40737,0.36199,0.21319,1.66806,1.78632,1.14746,0.00123936,0.00123936,0.00123936
