epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,45.5463,1.36818,1.81556,1.11361,0.29599,0.37071,0.24518,0.14799,1.50237,1.78672,1.26575,0.000550522,0.000550522,0.000550522
2,87.2526,1.16733,1.44329,1.01455,0.77433,0.2972,0.29987,0.12431,2.12698,2.06994,1.50293,0.00110612,0.00110612,0.00110612
3,129.699,1.18413,1.44814,1.02114,0.26641,0.29631,0.28051,0.16209,1.5698,2.2901,1.2373,0.00166145,0.00166145,0.00166145
4,171.592,1.09374,1.38868,0.99216,0.35122,0.41007,0.31306,0.17722,1.63397,1.84941,1.26205,0.00166608,0.00166608,0.00166608
5,213.256,1.11496,1.37141,0.99499,0.34139,0.43146,0.33086,0.18914,1.59303,1.59488,1.22881,0.00166537,0.00166537,0.00166537
6,261.694,1.1018,1.35775,0.99016,0.76416,0.27608,0.26873,0.17865,1.40727,1.85356,1.15256,0.00166446,0.00166446,0.00166446
7,307.012,1.07243,1.33387,0.98533,0.34362,0.42828,0.32538,0.20574,1.42336,1.53673,1.1905,0.00166334,0.00166334,0.00166334
8,349.655,1.08398,1.30887,0.9858,0.37671,0.39986,0.32568,0.21272,1.41364,1.59202,1.18799,0.00166202,0.00166202,0.00166202
9,392.95,1.04416,1.30815,0.97239,0.3955,0.3449,0.31377,0.18849,1.51362,1.70964,1.20682,0.00166049,0.00166049,0.00166049
10,433.953,1.03146,1.29426,0.96858,0.44943,0.39415,0.32998,0.22867,1.29493,1.55185,1.14227,0.00165877,0.00165877,0.00165877
11,475.782,1.03206,1.27499,0.96753,0.42676,0.41074,0.34945,0.2267,1.34622,1.4829,1.14974,0.00165684,0.00165684,0.00165684
12,518.371,1.01905,1.2588,0.96542,0.47712,0.43766,0.38727,0.25886,1.29801,1.53586,1.14089,0.00165471,0.00165471,0.00165471
13,560.042,0.99525,1.24643,0.95929,0.44742,0.43794,0.38175,0.26321,1.28743,1.40098,1.18285,0.00165238,0.00165238,0.00165238
14,599.353,0.98987,1.23699,0.95626,0.64866,0.30646,0.31129,0.20209,1.37151,1.55631,1.17425,0.00164986,0.00164986,0.00164986
15,641.625,0.99395,1.26685,0.95849,0.39721,0.43731,0.36284,0.24112,1.3356,1.45257,1.15598,0.00164713,0.00164713,0.00164713
16,684.518,0.99524,1.23354,0.95832,0.35589,0.42082,0.3379,0.21048,1.43542,1.46319,1.16543,0.0016442,0.0016442,0.0016442
17,726.793,0.99248,1.23008,0.95611,0.40146,0.42203,0.35724,0.23692,1.34403,1.40916,1.15527,0.00164108,0.00164108,0.00164108
18,772.05,0.99457,1.22584,0.95777,0.46649,0.45997,0.41792,0.26025,1.42223,1.51843,1.17337,0.00163775,0.00163775,0.00163775
19,817.638,0.98443,1.19564,0.95546,0.42049,0.44841,0.3862,0.25173,1.36261,1.45442,1.18234,0.00163424,0.00163424,0.00163424
20,861.69,0.973,1.20003,0.95144,0.47046,0.43199,0.36929,0.25083,1.3226,1.53944,1.14438,0.00163052,0.00163052,0.00163052
21,905.935,0.985,1.19465,0.95272,0.49814,0.46993,0.42963,0.26976,1.41056,1.48422,1.15824,0.00162661,0.00162661,0.00162661
22,948.966,1.00489,1.18386,0.95931,0.49312,0.46923,0.42727,0.29521,1.24253,1.36866,1.1508,0.00162251,0.00162251,0.00162251
23,992.169,0.97077,1.16922,0.94918,0.41583,0.44134,0.37358,0.24523,1.36881,1.39088,1.14751,0.00161822,0.00161822,0.00161822
24,1034.13,0.97058,1.16426,0.94825,0.46635,0.45217,0.40877,0.26745,1.34085,1.42221,1.134,0.00161373,0.00161373,0.00161373
25,1077.37,0.96899,1.15782,0.94896,0.44183,0.44698,0.38393,0.25292,1.29654,1.39266,1.1282,0.00160905,0.00160905,0.00160905
26,1121.68,0.96353,1.15496,0.9468,0.49258,0.48314,0.4329,0.2999,1.22312,1.32166,1.11819,0.00160419,0.00160419,0.00160419
27,1165.13,0.95485,1.16123,0.94398,0.4496,0.46554,0.40724,0.2804,1.25915,1.37144,1.12895,0.00159913,0.00159913,0.00159913
28,1208.32,0.95519,1.16806,0.94566,0.49872,0.46965,0.43431,0.30255,1.17944,1.29134,1.1037,0.00159389,0.00159389,0.00159389
29,1251.38,0.95779,1.13321,0.94746,0.43424,0.43507,0.37814,0.26496,1.2127,1.36533,1.1098,0.00158847,0.00158847,0.00158847
30,1297.13,0.95638,1.17118,0.9452,0.41974,0.44248,0.38389,0.25929,1.28585,1.41588,1.13642,0.00158286,0.00158286,0.00158286
31,1340.98,0.94892,1.15839,0.9435,0.504,0.47623,0.43859,0.30075,1.22928,1.30706,1.13257,0.00157706,0.00157706,0.00157706
32,1386.42,0.95571,1.13639,0.94335,0.47297,0.46526,0.42262,0.29194,1.23974,1.3402,1.11709,0.00157109,0.00157109,0.00157109
33,1431,0.9516,1.11074,0.94199,0.46026,0.4344,0.39347,0.26937,1.2562,1.34963,1.11519,0.00156493,0.00156493,0.00156493
34,1476.27,0.95238,1.13709,0.94301,0.43332,0.37793,0.35146,0.23683,1.29888,1.55926,1.12072,0.0015586,0.0015586,0.0015586
35,1522,0.94746,1.12425,0.94122,0.50632,0.4757,0.44035,0.3001,1.26624,1.31482,1.13054,0.00155209,0.00155209,0.00155209
36,1567.79,0.9652,1.12445,0.94508,0.44341,0.43398,0.38577,0.26525,1.23246,1.43797,1.10352,0.0015454,0.0015454,0.0015454
37,1613.77,0.94801,1.10582,0.93913,0.48291,0.46433,0.42584,0.29447,1.2675,1.33584,1.13513,0.00153854,0.00153854,0.00153854
38,1660.94,0.95029,1.11356,0.94166,0.50056,0.48997,0.4505,0.31331,1.26624,1.30239,1.15091,0.00153151,0.00153151,0.00153151
39,1705.81,0.93987,1.10039,0.93802,0.48822,0.48483,0.43477,0.28948,1.37505,1.34717,1.15745,0.00152431,0.00152431,0.00152431
40,1748.87,0.94432,1.11084,0.93828,0.43555,0.43861,0.37942,0.26217,1.23001,1.38438,1.10654,0.00151694,0.00151694,0.00151694
41,1794.3,0.94582,1.12473,0.94075,0.49921,0.4692,0.432,0.28451,1.32072,1.43791,1.14595,0.00150941,0.00150941,0.00150941
42,1840.49,0.94059,1.09345,0.93884,0.50566,0.48229,0.44755,0.3088,1.25625,1.28052,1.13812,0.00150171,0.00150171,0.00150171
43,1885.9,0.94204,1.07679,0.94078,0.50325,0.49185,0.45025,0.30141,1.33785,1.30293,1.17536,0.00149384,0.00149384,0.00149384
44,1930.35,0.9428,1.09843,0.94238,0.48652,0.46104,0.42836,0.30067,1.21254,1.31316,1.11119,0.00148582,0.00148582,0.00148582
45,1975.21,0.94252,1.09117,0.93856,0.50942,0.47384,0.4433,0.31099,1.23734,1.30616,1.1298,0.00147764,0.00147764,0.00147764
46,2019.03,0.93343,1.07816,0.93582,0.49351,0.48211,0.44444,0.30511,1.21968,1.28039,1.13865,0.0014693,0.0014693,0.0014693
47,2062.93,0.94789,1.07488,0.93997,0.50092,0.49619,0.45682,0.31266,1.27,1.26995,1.14867,0.0014608,0.0014608,0.0014608
48,2107.84,0.9293,1.06049,0.93726,0.51668,0.48254,0.45691,0.3037,1.33809,1.36568,1.15661,0.00145215,0.00145215,0.00145215
49,2152.7,0.92441,1.05617,0.93403,0.52251,0.4796,0.45458,0.31166,1.27231,1.29228,1.14771,0.00144335,0.00144335,0.00144335
50,2196.81,0.92763,1.07064,0.9349,0.44121,0.45719,0.39948,0.2711,1.31397,1.34432,1.16327,0.00143441,0.00143441,0.00143441
51,2240.71,0.93692,1.07832,0.93644,0.51985,0.48439,0.45269,0.31543,1.29452,1.31067,1.16354,0.00142531,0.00142531,0.00142531
52,2284.96,0.93356,1.05691,0.93553,0.52916,0.49384,0.47061,0.32874,1.23147,1.28303,1.13887,0.00141608,0.00141608,0.00141608
53,2330.17,0.92816,1.05223,0.93461,0.49775,0.47258,0.43657,0.30588,1.2251,1.2809,1.13044,0.0014067,0.0014067,0.0014067
54,2373.73,0.94215,1.04651,0.9362,0.47825,0.47092,0.42228,0.28071,1.30616,1.32348,1.13667,0.00139718,0.00139718,0.00139718
55,2417.31,0.93905,1.04663,0.93464,0.52719,0.49135,0.4659,0.3128,1.31835,1.28507,1.14163,0.00138753,0.00138753,0.00138753
56,2461.27,0.92582,1.03615,0.93246,0.48686,0.4825,0.4359,0.30573,1.2174,1.27228,1.12302,0.00137774,0.00137774,0.00137774
57,2505.37,0.92153,1.04226,0.93392,0.51741,0.49334,0.45822,0.31257,1.27619,1.27022,1.15282,0.00136781,0.00136781,0.00136781
58,2550.75,0.91833,1.03562,0.93104,0.52002,0.48073,0.454,0.31549,1.23427,1.2805,1.11307,0.00135776,0.00135776,0.00135776
59,2595.58,0.92085,1.0442,0.93344,0.5312,0.46912,0.45544,0.32116,1.19973,1.28575,1.11025,0.00134758,0.00134758,0.00134758
60,2640.42,0.91936,1.06137,0.92938,0.52308,0.48629,0.45905,0.31946,1.22541,1.27906,1.13055,0.00133728,0.00133728,0.00133728
61,2684.7,0.91706,1.0367,0.93005,0.50065,0.49145,0.44906,0.31365,1.24729,1.29681,1.12353,0.00132685,0.00132685,0.00132685
62,2728.4,0.91306,1.01901,0.92861,0.52485,0.49256,0.46452,0.31754,1.29234,1.26954,1.16667,0.00131631,0.00131631,0.00131631
63,2773.8,0.92235,1.03948,0.93208,0.51657,0.4837,0.45361,0.32009,1.21945,1.27352,1.14569,0.00130565,0.00130565,0.00130565
64,2818.13,0.91795,1.02956,0.93042,0.52388,0.47801,0.4584,0.31973,1.25687,1.26422,1.14575,0.00129487,0.00129487,0.00129487
65,2862.17,0.91844,1.02867,0.92934,0.51075,0.47643,0.44615,0.30723,1.24505,1.29841,1.14207,0.00128398,0.00128398,0.00128398
66,2905.61,0.91298,1.0205,0.92791,0.53866,0.49675,0.47375,0.33255,1.27245,1.27831,1.15845,0.00127298,0.00127298,0.00127298
67,2950.11,0.90753,1.01102,0.9265,0.52541,0.48128,0.45811,0.32347,1.21366,1.25807,1.13063,0.00126188,0.00126188,0.00126188
68,2993.51,0.91873,1.01365,0.92769,0.53622,0.49792,0.4685,0.32737,1.24773,1.26582,1.15126,0.00125067,0.00125067,0.00125067
69,3037.07,0.91401,0.99532,0.92681,0.51278,0.48037,0.45303,0.31462,1.23653,1.25332,1.1347,0.00123936,0.00123936,0.00123936
70,3080.24,0.9106,1.00606,0.92684,0.52234,0.4984,0.46233,0.3205,1.26416,1.22984,1.1622,0.00122795,0.00122795,0.00122795
