epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,325.217,1.54056,1.90054,1.47924,0.36434,0.49673,0.39958,0.25172,1.33193,2.2587,1.23524,0.00333194,0.00333194,0.00333194
2,636.545,1.22499,1.53104,1.21507,0.32687,0.54121,0.4283,0.204,2.03565,2.50218,1.63117,0.00666365,0.00666365,0.00666365
3,940.945,1.23867,1.54338,1.21984,0.3447,0.55867,0.42515,0.22399,2.13163,2.59201,1.76626,0.00998884,0.00998884,0.00998884
4,1231.86,1.21077,1.51378,1.21037,0.32753,0.5606,0.42794,0.25067,1.47798,2.74822,1.29974,0.00997803,0.00997803,0.00997803
5,1524.56,1.16977,1.46987,1.19134,0.38077,0.56934,0.46176,0.2357,1.84475,2.32746,1.51158,0.00996097,0.00996097,0.00996097
6,1817.62,1.14583,1.44161,1.17712,0.38101,0.57067,0.46346,0.26069,1.6253,2.21659,1.37923,0.00993906,0.00993906,0.00993906
7,2104.45,1.13106,1.42367,1.17031,0.41922,0.58071,0.48995,0.27766,1.61989,2.07436,1.36281,0.00991232,0.00991232,0.00991232
8,2394.53,1.11857,1.3932,1.16374,0.42214,0.57754,0.49519,0.25108,1.80191,2.23464,1.48146,0.00988079,0.00988079,0.00988079
9,2690.04,1.10518,1.38478,1.15558,0.42551,0.58857,0.49978,0.27329,1.63429,2.0904,1.37308,0.00984449,0.00984449,0.00984449
10,2979.23,1.10254,1.37744,1.15498,0.43709,0.59077,0.51117,0.2682,1.71545,2.1085,1.4368,0.00980345,0.00980345,0.00980345
11,3269.36,1.09589,1.3674,1.15028,0.45478,0.57181,0.51367,0.30485,1.46835,1.95793,1.27712,0.00975773,0.00975773,0.00975773
12,3562.56,1.09216,1.36342,1.14785,0.4509,0.58996,0.51868,0.28162,1.6731,2.03443,1.3974,0.00970736,0.00970736,0.00970736
13,3862.15,1.08426,1.34664,1.14411,0.44839,0.59827,0.52578,0.28982,1.63606,2.10285,1.37839,0.00965239,0.00965239,0.00965239
14,4153.75,1.08752,1.3453,1.14579,0.45948,0.59345,0.52869,0.27812,1.75895,2.08138,1.44826,0.00959289,0.00959289,0.00959289
15,4452.84,1.08002,1.34863,1.14235,0.45419,0.60526,0.53384,0.29199,1.67395,2.03176,1.39983,0.00952889,0.00952889,0.00952889
16,4752.62,1.07676,1.33423,1.14239,0.45065,0.60508,0.5357,0.28059,1.75945,2.09729,1.46385,0.00946048,0.00946048,0.00946048
17,5038.63,1.07118,1.32914,1.13981,0.46126,0.60245,0.53656,0.28374,1.71449,2.1309,1.4407,0.00938772,0.00938772,0.00938772
18,5329.15,1.07067,1.3195,1.13845,0.46803,0.60156,0.54101,0.30222,1.58697,2.09051,1.35121,0.00931067,0.00931067,0.00931067
19,5619.13,1.06996,1.31578,1.14105,0.46874,0.60284,0.54233,0.30403,1.58013,2.00135,1.35229,0.00922942,0.00922942,0.00922942
20,5907.42,1.0666,1.31061,1.13775,0.46896,0.60566,0.54518,0.29708,1.64284,1.94305,1.39005,0.00914405,0.00914405,0.00914405
21,6196.99,1.06221,1.31607,1.13507,0.47762,0.6008,0.54628,0.29172,1.70179,1.91116,1.42724,0.00905463,0.00905463,0.00905463
22,6487.98,1.06278,1.30936,1.13528,0.48307,0.59986,0.54749,0.28662,1.73402,1.90663,1.44928,0.00896127,0.00896127,0.00896127
