epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,299.46,1.76113,1.9083,1.01015,0.31443,0.33106,0.26025,0.11065,2.10751,2.48369,1.0947,0.00333194,0.00333194,0.00333194
2,585.204,1.77595,1.732,0.99921,0.27959,0.34254,0.2566,0.10049,2.26772,2.73973,1.10595,0.00666487,0.00666487,0.00666487
3,861.602,1.82021,1.75731,1.00951,0.74835,0.25071,0.24762,0.09804,2.27324,2.73002,1.1207,0.00999617,0.00999617,0.00999617
4,1136.75,1.78462,1.7312,1.00388,0.31639,0.37625,0.28505,0.12929,2.07814,2.42772,1.09003,0.0099945,0.0099945,0.0099945
5,1411.62,1.72316,1.67879,0.99028,0.28587,0.37904,0.26937,0.10229,2.34103,2.63858,1.14619,0.00999023,0.00999023,0.00999023
6,1685.13,1.68855,1.6442,0.98111,0.31973,0.37522,0.28082,0.10887,2.33865,2.46655,1.14077,0.00998474,0.00998474,0.00998474
7,1957.64,1.66687,1.62066,0.97571,0.31798,0.39516,0.28699,0.1148,2.21129,2.69247,1.10761,0.00997803,0.00997803,0.00997803
8,2228.97,1.64564,1.5935,0.97236,0.35459,0.40716,0.31298,0.1444,2.0123,2.29441,1.07814,0.00997011,0.00997011,0.00997011
9,2500.55,1.6281,1.57314,0.96795,0.35552,0.40886,0.3148,0.14554,2.02864,2.39197,1.07784,0.00996097,0.00996097,0.00996097
10,2773.16,1.62281,1.5735,0.96673,0.34528,0.40397,0.31279,0.14212,1.99666,2.47485,1.07653,0.00995062,0.00995062,0.00995062
11,3044.79,1.61185,1.55313,0.9653,0.37501,0.41119,0.33038,0.1666,1.81209,2.3378,1.04679,0.00993906,0.00993906,0.00993906
12,3320.08,1.60589,1.54506,0.96361,0.3785,0.42143,0.33459,0.15623,1.95195,2.36072,1.06252,0.00992629,0.00992629,0.00992629
13,3596.04,1.60143,1.53733,0.96251,0.38052,0.42135,0.33735,0.16381,1.89312,2.26898,1.05587,0.00991232,0.00991232,0.00991232
14,3870.98,1.59555,1.53041,0.96171,0.37125,0.42105,0.33194,0.15634,1.95521,2.41712,1.063,0.00989715,0.00989715,0.00989715
15,4149.43,1.5867,1.51761,0.95962,0.38726,0.42794,0.34319,0.1695,1.8593,2.24059,1.05209,0.00988079,0.00988079,0.00988079
16,4440.71,1.58633,1.51999,0.95869,0.3875,0.42129,0.34062,0.15776,1.99569,2.23409,1.06398,0.00986323,0.00986323,0.00986323
17,4732.46,1.58313,1.51804,0.95827,0.39921,0.43367,0.35117,0.18592,1.73526,2.20907,1.02279,0.00984449,0.00984449,0.00984449
18,5023.64,1.57856,1.50085,0.95651,0.40467,0.43859,0.35519,0.18946,1.72519,2.18287,1.03039,0.00982456,0.00982456,0.00982456
19,5320.05,1.57683,1.5064,0.95613,0.4063,0.43687,0.35574,0.18697,1.75595,2.12405,1.03679,0.00980345,0.00980345,0.00980345
20,5612.01,1.57114,1.4872,0.95585,0.40675,0.43568,0.35729,0.18671,1.76164,2.09251,1.03549,0.00978118,0.00978118,0.00978118
21,5896.48,1.56683,1.48778,0.95464,0.40859,0.43753,0.358,0.18426,1.79278,2.09239,1.03966,0.00975773,0.00975773,0.00975773
22,6233.95,1.56323,1.4913,0.95333,0.40128,0.44051,0.35742,0.18237,1.80675,2.09342,1.0413,0.00973312,0.00973312,0.00973312
23,6717.27,1.56025,1.48591,0.95344,0.40449,0.44198,0.35932,0.18343,1.80739,2.09891,1.04313,0.00970736,0.00970736,0.00970736
24,7180.18,1.55914,1.47957,0.95438,0.40777,0.44317,0.36025,0.18564,1.79192,2.0767,1.04121,0.00968045,0.00968045,0.00968045
25,7482.46,1.55386,1.48303,0.95217,0.4068,0.44587,0.36141,0.18667,1.78078,2.06215,1.03938,0.00965239,0.00965239,0.00965239
26,7919.69,1.55673,1.47684,0.95193,0.4087,0.44752,0.36221,0.18687,1.78286,2.05564,1.04049,0.0096232,0.0096232,0.0096232
27,8323.88,1.5514,1.48146,0.95288,0.40939,0.44695,0.36301,0.18726,1.78536,2.04959,1.04035,0.00959289,0.00959289,0.00959289
28,8689.29,1.55114,1.46567,0.95234,0.41327,0.44445,0.36331,0.18757,1.78231,2.03984,1.03931,0.00956145,0.00956145,0.00956145
29,9038.66,1.54873,1.46238,0.95127,0.41136,0.44698,0.3635,0.18716,1.78712,2.03299,1.04025,0.00952889,0.00952889,0.00952889
30,9337.1,1.55048,1.46215,0.95271,0.41406,0.4443,0.36363,0.18699,1.79088,2.0314,1.04096,0.00949524,0.00949524,0.00949524
31,9634.61,1.55105,1.46139,0.95224,0.41466,0.44366,0.36322,0.18626,1.79594,2.02703,1.04185,0.00946048,0.00946048,0.00946048
32,9944.4,1.54682,1.46397,0.95236,0.41394,0.44454,0.36362,0.18582,1.80237,2.02012,1.04332,0.00942464,0.00942464,0.00942464
33,10413,1.54774,1.45821,0.95146,0.41413,0.44498,0.36413,0.1853,1.80995,2.01619,1.04485,0.00938772,0.00938772,0.00938772
34,10864.9,1.54177,1.45113,0.94975,0.41354,0.44621,0.36405,0.18511,1.81218,2.01605,1.04548,0.00934973,0.00934973,0.00934973
35,11335.6,1.54095,1.45533,0.94973,0.41516,0.44504,0.36462,0.18532,1.81389,2.01619,1.04579,0.00931067,0.00931067,0.00931067
36,11819.2,1.53611,1.45947,0.9494,0.41545,0.44563,0.36473,0.18518,1.81479,2.01734,1.04562,0.00927057,0.00927057,0.00927057
37,12131.8,1.539,1.45099,0.951,0.41508,0.44525,0.36514,0.18511,1.81677,2.01378,1.04602,0.00922942,0.00922942,0.00922942
38,12582.9,1.53426,1.45149,0.94855,0.41556,0.44546,0.36533,0.18531,1.81637,2.01127,1.04596,0.00918725,0.00918725,0.00918725
39,13033.7,1.53398,1.44792,0.94895,0.41533,0.44711,0.36544,0.18581,1.81253,2.00759,1.04514,0.00914405,0.00914405,0.00914405
40,13361.3,1.52992,1.44044,0.94724,0.41586,0.44795,0.36614,0.18614,1.81278,2.00661,1.04498,0.00909984,0.00909984,0.00909984
41,13639.8,1.53416,1.43926,0.94828,0.41703,0.44736,0.36644,0.18653,1.81134,2.00353,1.0448,0.00905463,0.00905463,0.00905463
42,13914.3,1.52563,1.44027,0.94648,0.41817,0.44773,0.36707,0.18678,1.8125,2.00416,1.04512,0.00900844,0.00900844,0.00900844
43,14187.9,1.53008,1.43516,0.94732,0.41665,0.44794,0.36688,0.18659,1.81505,2.00185,1.0449,0.00896127,0.00896127,0.00896127
44,14481.7,1.52273,1.42542,0.94583,0.41697,0.44873,0.36734,0.18664,1.81616,2.0029,1.04501,0.00891313,0.00891313,0.00891313
45,14883.6,1.5262,1.43737,0.94733,0.41658,0.44848,0.36739,0.18705,1.81342,2.00147,1.04422,0.00886404,0.00886404,0.00886404
46,15299.1,1.52524,1.4353,0.94638,0.41653,0.44842,0.368,0.18757,1.80968,2.00015,1.04343,0.00881401,0.00881401,0.00881401
47,15736.8,1.52776,1.43312,0.94813,0.41676,0.44818,0.36814,0.18827,1.80654,1.99923,1.04275,0.00876305,0.00876305,0.00876305
48,16183.6,1.52426,1.42376,0.94543,0.41792,0.4492,0.36838,0.18847,1.80238,1.99939,1.04194,0.00871117,0.00871117,0.00871117
49,16626.2,1.52301,1.42896,0.94739,0.41812,0.44921,0.36858,0.1886,1.80148,1.99649,1.04132,0.00865839,0.00865839,0.00865839
50,17066.3,1.51804,1.43668,0.94547,0.4182,0.45111,0.3691,0.18864,1.80423,2.00026,1.04135,0.00860473,0.00860473,0.00860473
51,17507,1.51976,1.42658,0.94577,0.42008,0.45095,0.36981,0.18877,1.80645,2.00447,1.04178,0.00855018,0.00855018,0.00855018
52,17947.2,1.5218,1.4204,0.94788,0.42044,0.45092,0.36984,0.18874,1.80794,2.00511,1.04201,0.00849477,0.00849477,0.00849477
53,18386.5,1.52087,1.42328,0.94559,0.42063,0.45159,0.37026,0.18855,1.81177,2.00612,1.04248,0.00843851,0.00843851,0.00843851
54,18822.9,1.51585,1.41711,0.94463,0.42233,0.45115,0.3711,0.18911,1.81006,2.00387,1.04204,0.00838141,0.00838141,0.00838141
55,19263.1,1.51663,1.41074,0.94503,0.42184,0.45131,0.37211,0.18966,1.80901,1.99501,1.04201,0.00832349,0.00832349,0.00832349
56,19702.2,1.51369,1.41573,0.9451,0.4216,0.45165,0.37243,0.19027,1.80306,1.99152,1.04107,0.00826477,0.00826477,0.00826477
57,20140.7,1.51304,1.42069,0.94397,0.42226,0.45187,0.37297,0.19088,1.80044,1.98904,1.0406,0.00820525,0.00820525,0.00820525
58,20581.6,1.51247,1.41491,0.94302,0.42195,0.45355,0.37323,0.19108,1.79979,1.98719,1.0405,0.00814495,0.00814495,0.00814495
59,21015.6,1.50719,1.41261,0.94354,0.42161,0.45272,0.37365,0.19117,1.79864,1.98455,1.04002,0.00808389,0.00808389,0.00808389
60,21402.8,1.50558,1.41253,0.94347,0.42329,0.45162,0.37403,0.19197,1.7939,1.98339,1.03902,0.00802208,0.00802208,0.00802208
61,21788.2,1.5029,1.40498,0.9413,0.42495,0.45063,0.37409,0.19216,1.79486,1.98166,1.03904,0.00795954,0.00795954,0.00795954
62,22177.4,1.49797,1.41246,0.94143,0.42454,0.45355,0.37476,0.1922,1.79718,1.98238,1.03914,0.00789628,0.00789628,0.00789628
63,22562,1.50489,1.40821,0.94187,0.42526,0.45295,0.3753,0.19282,1.79472,1.98134,1.0389,0.00783231,0.00783231,0.00783231
64,22946.4,1.4897,1.40371,0.94101,0.42632,0.45366,0.37642,0.19362,1.79161,1.97962,1.03884,0.00776766,0.00776766,0.00776766
65,23334.6,1.49076,1.40695,0.94027,0.42808,0.45179,0.3766,0.19396,1.78884,1.97675,1.03795,0.00770234,0.00770234,0.00770234
66,23724.7,1.48363,1.39778,0.9385,0.42758,0.45348,0.37708,0.19399,1.79101,1.97103,1.03811,0.00763637,0.00763637,0.00763637
67,24108.8,1.48572,1.39472,0.94001,0.42811,0.45239,0.37737,0.1939,1.79077,1.96602,1.03789,0.00756976,0.00756976,0.00756976
68,24495.6,1.48525,1.39781,0.93797,0.42702,0.45314,0.37786,0.19404,1.79117,1.96199,1.03762,0.00750252,0.00750252,0.00750252
69,24909.5,1.47742,1.39369,0.93794,0.42934,0.45169,0.37778,0.19368,1.79651,1.95974,1.0381,0.00743468,0.00743468,0.00743468
70,25322.1,1.4794,1.39864,0.9368,0.42973,0.45282,0.37859,0.19316,1.80368,1.96181,1.03879,0.00736625,0.00736625,0.00736625
71,25707.7,1.47747,1.38652,0.93769,0.43137,0.45226,0.37851,0.19187,1.81465,1.9651,1.04048,0.00729725,0.00729725,0.00729725
72,26096.1,1.47684,1.38733,0.93843,0.43079,0.45239,0.37877,0.19142,1.82132,1.96261,1.04184,0.0072277,0.0072277,0.0072277
