epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,50.8514,2.06056,2.09416,1.51349,0.30846,0.34115,0.24799,0.09161,2.3699,2.60917,1.82955,0.000550522,0.000550522,0.000550522
2,97.2408,1.7418,1.65852,1.29525,0.7588,0.29621,0.32069,0.13273,nan,nan,nan,0.00110616,0.00110616,0.00110616
3,139.76,1.75223,1.6958,1.2956,0.25321,0.39967,0.27793,0.11935,1.96587,2.46565,1.49159,0.00166167,0.00166167,0.00166167
4,181.996,1.67201,1.61783,1.25848,0.2338,0.3025,0.20869,0.06818,2.34353,2.19287,1.67524,0.00166659,0.00166659,0.00166659
5,225.607,1.71081,1.61553,1.26334,0.13678,0.15931,0.09805,0.02054,2.77126,2.82373,2.08614,0.00166628,0.00166628,0.00166628
6,277.492,1.63207,1.57135,1.21503,0.14261,0.13898,0.08258,0.0159,3.15791,2.44765,2.38042,0.00166587,0.00166587,0.00166587
7,319.697,1.59278,1.51672,1.20735,0.26461,0.59232,0.40405,0.14063,1.94936,2.09347,1.5527,0.00166537,0.00166537,0.00166537
8,365.811,1.59692,1.52428,1.20632,0.33748,0.45355,0.33647,0.11422,2.13123,1.82381,1.55035,0.00166478,0.00166478,0.00166478
9,412.507,1.58223,1.54277,1.19915,0.3456,0.48481,0.36228,0.14312,2.09397,1.71457,1.48762,0.00166411,0.00166411,0.00166411
10,456.769,1.55262,1.50068,1.19356,0.3906,0.55521,0.4409,0.21544,1.65766,1.51766,1.28708,0.00166334,0.00166334,0.00166334
11,500.335,1.51531,1.44796,1.17574,0.30711,0.53312,0.37579,0.12682,2.07346,1.66363,1.50675,0.00166248,0.00166248,0.00166248
12,540.812,1.47674,1.44744,1.16723,0.23312,0.20314,0.1624,0.04744,2.72765,2.65894,2.04112,0.00166153,0.00166153,0.00166153
13,581.579,1.49567,1.43676,1.16917,0.30692,0.60989,0.45273,0.26051,1.37548,1.61699,1.19563,0.00166049,0.00166049,0.00166049
14,622.457,1.49725,1.43001,1.16317,0.42635,0.53088,0.44314,0.25366,1.43946,1.64263,1.19383,0.00165937,0.00165937,0.00165937
15,663.207,1.48739,1.41025,1.1663,0.32282,0.44899,0.33439,0.0979,2.46376,1.77076,1.72845,0.00165815,0.00165815,0.00165815
16,704.635,1.51742,1.41918,1.18127,0.35423,0.59717,0.45271,0.22575,1.66888,1.54319,1.28297,0.00165684,0.00165684,0.00165684
17,745.666,1.51257,1.40873,1.16617,0.38962,0.58944,0.47599,0.23732,1.623,1.60381,1.261,0.00165544,0.00165544,0.00165544
18,794.332,1.44631,1.38842,1.1511,0.39705,0.5735,0.46504,0.20746,1.9279,1.46849,1.38115,0.00165396,0.00165396,0.00165396
19,837.377,1.41256,1.37904,1.14039,0.40678,0.52154,0.41542,0.19405,1.83785,1.66482,1.35032,0.00165238,0.00165238,0.00165238
20,881.028,1.40347,1.38232,1.13825,0.23501,0.24416,0.1596,0.04279,2.71434,2.29248,2.12483,0.00165072,0.00165072,0.00165072
21,923.955,1.4346,1.38895,1.14597,0.43351,0.55904,0.47807,0.26893,1.48255,1.43817,1.24121,0.00164897,0.00164897,0.00164897
22,971.854,1.42885,1.37764,1.14142,0.41709,0.5975,0.51106,0.26805,1.55101,1.39062,1.23273,0.00164713,0.00164713,0.00164713
23,1014.21,1.42567,1.35435,1.14204,0.3683,0.58062,0.47529,0.16658,2.22444,1.52685,1.5707,0.0016452,0.0016452,0.0016452
24,1056.38,1.38516,1.34993,1.12574,0.4532,0.60154,0.51759,0.29934,1.3344,1.33222,1.14912,0.00164318,0.00164318,0.00164318
25,1101.45,1.41624,1.34574,1.13609,0.40365,0.52657,0.4354,0.19073,1.84666,1.65032,1.36936,0.00164108,0.00164108,0.00164108
26,1143.23,1.38742,1.34588,1.12141,0.44281,0.61789,0.51574,0.30256,1.32276,1.37133,1.16163,0.00163888,0.00163888,0.00163888
27,1186.92,1.41202,1.33667,1.13911,0.46842,0.59207,0.52374,0.28783,1.47992,1.35417,1.19496,0.0016366,0.0016366,0.0016366
28,1228.53,1.37344,1.34479,1.11387,0.41628,0.60429,0.50253,0.30365,1.29412,1.3384,1.14996,0.00163424,0.00163424,0.00163424
29,1280.87,1.3643,1.31846,1.10819,0.43651,0.62868,0.52959,0.32198,1.23756,1.33173,1.12344,0.00163178,0.00163178,0.00163178
30,1327.93,1.39856,1.34241,1.12925,0.42485,0.59672,0.507,0.30358,1.26755,1.3877,1.13067,0.00162924,0.00162924,0.00162924
31,1370.54,1.41714,1.34995,1.1339,0.39525,0.5962,0.5062,0.23664,1.69019,1.40394,1.27946,0.00162661,0.00162661,0.00162661
32,1413.18,1.38313,1.30927,1.12197,0.4598,0.60673,0.53669,0.30953,1.31415,1.31286,1.15003,0.0016239,0.0016239,0.0016239
33,1457.71,1.35573,1.32085,1.11275,0.47841,0.58914,0.53488,0.32565,1.25235,1.36711,1.12558,0.0016211,0.0016211,0.0016211
34,1504.98,1.37248,1.31618,1.12127,0.36313,0.61691,0.48123,0.23614,1.6586,1.41568,1.27974,0.00161822,0.00161822,0.00161822
35,1546.98,1.40977,1.31248,1.13246,0.41193,0.56055,0.49037,0.27523,1.50319,1.44824,1.20868,0.00161525,0.00161525,0.00161525
36,1591.09,1.35802,1.31334,1.10894,0.39506,0.64497,0.52622,0.30647,1.37622,1.3652,1.15617,0.00161219,0.00161219,0.00161219
37,1632.85,1.3274,1.29356,1.10736,0.48959,0.59146,0.5366,0.27549,1.67566,1.33813,1.28041,0.00160905,0.00160905,0.00160905
38,1676.46,1.37243,1.29466,1.12683,0.34676,0.45315,0.37143,0.10735,2.47453,1.67405,1.7543,0.00160583,0.00160583,0.00160583
39,1716.95,1.36063,1.29941,1.11342,0.48217,0.5983,0.53792,0.28602,1.58125,1.32116,1.22672,0.00160252,0.00160252,0.00160252
40,1757.75,1.33953,1.27389,1.10524,0.424,0.54606,0.43928,0.23859,1.50018,1.49041,1.21157,0.00159913,0.00159913,0.00159913
41,1807.56,1.3256,1.2869,1.10378,0.38625,0.52246,0.45389,0.23214,1.61734,1.52679,1.24951,0.00159566,0.00159566,0.00159566
42,1848.04,1.33048,1.27468,1.10094,0.50391,0.60213,0.55614,0.33783,1.24876,1.37931,1.11539,0.0015921,0.0015921,0.0015921
43,1889.09,1.32752,1.26771,1.10697,0.4699,0.58307,0.5113,0.28508,1.43701,1.35239,1.1925,0.00158847,0.00158847,0.00158847
44,1931.65,1.31416,1.27347,1.10029,0.49356,0.61181,0.54974,0.327,1.29641,1.27148,1.14617,0.00158475,0.00158475,0.00158475
45,1976.63,1.34059,1.26807,1.11071,0.47354,0.60203,0.5459,0.32661,1.26659,1.28424,1.12384,0.00158094,0.00158094,0.00158094
46,2019.16,1.362,1.28911,1.11336,0.49772,0.62692,0.5523,0.34519,1.19657,1.27498,1.10714,0.00157706,0.00157706,0.00157706
47,2064.36,1.34132,1.28533,1.11374,0.47429,0.60205,0.50016,0.28745,1.43191,1.43331,1.18768,0.0015731,0.0015731,0.0015731
48,2107.1,1.33102,1.27757,1.10286,0.42052,0.53757,0.44887,0.11546,2.65346,1.53778,1.86976,0.00156906,0.00156906,0.00156906
49,2153.63,1.30391,1.28094,1.1034,0.39612,0.52336,0.44904,0.17768,2.0184,1.53999,1.45934,0.00156493,0.00156493,0.00156493
50,2198.39,1.31271,1.27282,1.09644,0.49523,0.58642,0.54538,0.29526,1.41461,1.32873,1.1865,0.00156073,0.00156073,0.00156073
51,2243.33,1.28317,1.24602,1.08549,0.51116,0.6051,0.56027,0.34264,1.26319,1.28043,1.13562,0.00155645,0.00155645,0.00155645
52,2284.88,1.29434,1.23013,1.09339,0.51346,0.61358,0.57954,0.35779,1.21543,1.22506,1.10824,0.00155209,0.00155209,0.00155209
53,2331.56,1.34127,1.26177,1.10799,0.46445,0.61953,0.55741,0.35014,1.19532,1.2455,1.11036,0.00154765,0.00154765,0.00154765
54,2372.53,1.30904,1.23971,1.09778,0.42954,0.56284,0.47587,0.17287,2.04972,1.4201,1.50818,0.00154314,0.00154314,0.00154314
55,2418.25,1.29254,1.24654,1.08754,0.45017,0.5632,0.47835,0.1758,2.02084,1.40192,1.51587,0.00153854,0.00153854,0.00153854
56,2459.73,1.29381,1.24825,1.09401,0.38175,0.4893,0.36552,0.12479,2.18221,1.657,1.62989,0.00153388,0.00153388,0.00153388
57,2501.28,1.29329,1.24141,1.09502,0.4613,0.58971,0.53069,0.24079,1.72191,1.33119,1.3095,0.00152913,0.00152913,0.00152913
58,2541.93,1.28949,1.24418,1.09351,0.43886,0.52182,0.44838,0.15696,2.32628,1.55851,1.61832,0.00152431,0.00152431,0.00152431
59,2582.43,1.29842,1.24011,1.09659,0.50031,0.60506,0.56453,0.30869,1.58615,1.27685,1.24479,0.00151942,0.00151942,0.00151942
60,2624.05,1.30175,1.25117,1.09031,0.46578,0.61512,0.56584,0.32338,1.33192,1.29439,1.14819,0.00151445,0.00151445,0.00151445
61,2665.27,1.27871,1.22537,1.0889,0.51248,0.61609,0.5802,0.3414,1.303,1.22896,1.13849,0.00150941,0.00150941,0.00150941
62,2708.36,1.28105,1.22038,1.07875,0.46697,0.5864,0.52707,0.27969,1.54238,1.37242,1.22812,0.00150429,0.00150429,0.00150429
63,2751.85,1.28203,1.22039,1.08602,0.48769,0.61184,0.57424,0.35238,1.23235,1.26522,1.11519,0.0014991,0.0014991,0.0014991
64,2793.4,1.27608,1.2231,1.08735,0.50715,0.63465,0.57667,0.31513,1.49149,1.24699,1.20354,0.00149384,0.00149384,0.00149384
65,2836.02,1.28196,1.22378,1.09017,0.49039,0.58546,0.53149,0.26528,1.7026,1.32026,1.28975,0.00148851,0.00148851,0.00148851
66,2881.81,1.28145,1.21569,1.08362,0.51118,0.63724,0.57541,0.32653,1.3946,1.24731,1.17408,0.00148311,0.00148311,0.00148311
67,2932.47,1.26464,1.19865,1.09205,0.45977,0.59176,0.52711,0.29426,1.48922,1.36625,1.20991,0.00147764,0.00147764,0.00147764
68,2973.25,1.26442,1.20505,1.07554,0.51501,0.60413,0.57374,0.35799,1.20371,1.25152,1.10323,0.00147209,0.00147209,0.00147209
69,3013.62,1.2659,1.1954,1.08288,0.52625,0.61306,0.57126,0.33583,1.37309,1.2412,1.16014,0.00146648,0.00146648,0.00146648
70,3060.85,1.26281,1.21288,1.0823,0.43424,0.5312,0.45543,0.15048,2.22884,1.48891,1.6316,0.0014608,0.0014608,0.0014608
71,3101.4,1.27313,1.2114,1.08836,0.50688,0.6353,0.59047,0.37024,1.19493,1.20535,1.09482,0.00145505,0.00145505,0.00145505
72,3142.39,1.29823,1.21484,1.08947,0.50861,0.59813,0.5431,0.19906,2.19431,1.36151,1.55381,0.00144924,0.00144924,0.00144924
73,3184,1.27901,1.21789,1.09157,0.47067,0.62049,0.55932,0.32319,1.38334,1.27848,1.15894,0.00144335,0.00144335,0.00144335
74,3225.28,1.24362,1.20122,1.07564,0.50491,0.58356,0.54879,0.25782,1.79673,1.29602,1.34856,0.00143741,0.00143741,0.00143741
75,3267.58,1.24679,1.20966,1.0757,0.51017,0.61501,0.55862,0.30854,1.46826,1.25398,1.19794,0.00143139,0.00143139,0.00143139
76,3309.57,1.26197,1.20161,1.0802,0.4839,0.61349,0.55348,0.27379,1.7541,1.29149,1.31053,0.00142531,0.00142531,0.00142531
77,3349.96,1.25207,1.19548,1.07143,0.49216,0.60441,0.55543,0.32287,1.36311,1.28985,1.15728,0.00141917,0.00141917,0.00141917
78,3390.36,1.26871,1.19794,1.07865,0.51621,0.60721,0.56549,0.30601,1.49576,1.25405,1.21639,0.00141297,0.00141297,0.00141297
79,3433.48,1.24924,1.19603,1.077,0.51873,0.63283,0.58367,0.36546,1.19282,1.19695,1.10168,0.0014067,0.0014067,0.0014067
80,3483.25,1.24286,1.2128,1.07615,0.46661,0.6268,0.55683,0.34573,1.19685,1.25321,1.10714,0.00140037,0.00140037,0.00140037
