epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,155.172,1.42044,1.89645,1.36789,0.38492,0.50257,0.39398,0.29598,0.93023,1.48395,1.02664,0.00332715,0.00332715,0.00332715
2,302.691,0.99283,1.37902,1.06332,0.33414,0.45514,0.36479,0.2686,1.04791,1.5923,1.05493,0.00666008,0.00666008,0.00666008
3,445.933,1.01493,1.36607,1.06953,0.38397,0.47582,0.37042,0.24908,1.24229,1.61431,1.11486,0.00999137,0.00999137,0.00999137
4,587.146,0.99494,1.35371,1.06495,0.41759,0.51143,0.41482,0.29715,1.06905,1.46737,1.06184,0.0099945,0.0099945,0.0099945
5,728.327,0.95567,1.31229,1.05143,0.3629,0.52436,0.4048,0.30327,0.90926,1.48973,1.00814,0.00999023,0.00999023,0.00999023
6,870.102,0.92739,1.26115,1.03942,0.40162,0.50272,0.4076,0.30397,0.93916,1.39355,1.01656,0.00998474,0.00998474,0.00998474
7,1013.02,0.9044,1.24832,1.02993,0.42563,0.5368,0.43652,0.31844,0.98572,1.3644,1.02679,0.00997803,0.00997803,0.00997803
8,1156.46,0.89394,1.23137,1.0263,0.46284,0.52472,0.4457,0.32692,0.94352,1.39419,1.01443,0.00997011,0.00997011,0.00997011
9,1298.82,0.88706,1.2145,1.02377,0.44685,0.53259,0.4513,0.34057,0.87843,1.40584,0.99507,0.00996097,0.00996097,0.00996097
10,1441.64,0.87295,1.19933,1.0184,0.45048,0.52398,0.44668,0.34864,0.82095,1.3235,0.98086,0.00995062,0.00995062,0.00995062
11,1583.98,0.87045,1.18503,1.01718,0.46184,0.52102,0.44809,0.33482,0.90133,1.31928,1.00225,0.00993906,0.00993906,0.00993906
12,1724.45,0.86667,1.17925,1.0163,0.48435,0.55643,0.49012,0.37366,0.84352,1.28194,0.98983,0.00992629,0.00992629,0.00992629
13,1865.52,0.85935,1.17,1.01167,0.47217,0.53041,0.46019,0.34029,0.91514,1.28157,1.00429,0.00991232,0.00991232,0.00991232
14,2015.83,0.84999,1.15647,1.00873,0.49581,0.54784,0.48851,0.37727,0.83712,1.26156,0.98931,0.00989715,0.00989715,0.00989715
15,2154.2,0.84234,1.15092,1.00623,0.49166,0.5405,0.47809,0.36661,0.8334,1.25277,0.98088,0.00988079,0.00988079,0.00988079
16,2295.03,0.83881,1.13953,1.00479,0.50738,0.54939,0.49986,0.37914,0.88515,1.24004,0.99051,0.00986323,0.00986323,0.00986323
17,2437.33,0.83956,1.13251,1.00525,0.4947,0.54505,0.49087,0.36822,0.85989,1.24891,0.98623,0.00984449,0.00984449,0.00984449
18,2580,0.83773,1.12589,1.00592,0.52256,0.55835,0.51386,0.39578,0.7937,1.20548,0.97226,0.00982456,0.00982456,0.00982456
19,2722.14,0.8349,1.12258,1.00436,0.52294,0.55269,0.5124,0.38781,0.8771,1.21328,0.99758,0.00980345,0.00980345,0.00980345
20,2863.93,0.82988,1.1127,1.00037,0.52811,0.56129,0.51919,0.39302,0.83205,1.19164,0.9814,0.00978118,0.00978118,0.00978118
21,3005.59,0.82527,1.10521,0.9994,0.52398,0.56785,0.51966,0.39191,0.86717,1.21998,0.99196,0.00975773,0.00975773,0.00975773
22,3148.13,0.82536,1.10154,0.99857,0.53518,0.56752,0.52522,0.39975,0.84038,1.20177,0.98444,0.00973312,0.00973312,0.00973312
23,3289.58,0.82495,1.10007,0.99901,0.50461,0.55325,0.51015,0.38221,0.87377,1.24417,0.99558,0.00970736,0.00970736,0.00970736
24,3427.41,0.82294,1.09286,0.99767,0.52799,0.55662,0.51433,0.38861,0.8714,1.18979,0.99059,0.00968045,0.00968045,0.00968045
25,3565.8,0.81943,1.09371,0.99679,0.53825,0.5708,0.52472,0.40166,0.84301,1.18923,0.98554,0.00965239,0.00965239,0.00965239
26,3704.79,0.82003,1.08585,0.99733,0.5549,0.55457,0.53051,0.41194,0.78862,1.15839,0.96989,0.0096232,0.0096232,0.0096232
27,3844.32,0.8146,1.08441,0.9944,0.53269,0.5699,0.52437,0.40106,0.85931,1.18982,0.98573,0.00959289,0.00959289,0.00959289
28,3982.6,0.81245,1.07822,0.99283,0.54727,0.56974,0.53575,0.41215,0.82159,1.16382,0.97907,0.00956145,0.00956145,0.00956145
29,4120.11,0.81189,1.07297,0.99494,0.54842,0.57875,0.53853,0.41664,0.79751,1.1465,0.97153,0.00952889,0.00952889,0.00952889
30,4260.16,0.80969,1.06943,0.99193,0.53338,0.58494,0.53583,0.40618,0.86636,1.15411,0.98317,0.00949524,0.00949524,0.00949524
31,4403.35,0.80854,1.06443,0.99246,0.54886,0.58284,0.53488,0.41041,0.84188,1.16192,0.97978,0.00946048,0.00946048,0.00946048
32,4542.43,0.8065,1.06234,0.99119,0.55166,0.5809,0.54597,0.42327,0.79411,1.14412,0.96978,0.00942464,0.00942464,0.00942464
33,4677.15,0.80303,1.05986,0.99065,0.54186,0.59155,0.54554,0.41857,0.83928,1.14656,0.9792,0.00938772,0.00938772,0.00938772
34,4817.79,0.80322,1.05074,0.98905,0.55762,0.58477,0.55242,0.42651,0.8166,1.13612,0.97284,0.00934973,0.00934973,0.00934973
35,4959.96,0.80487,1.04951,0.99312,0.56385,0.59627,0.55789,0.43228,0.81358,1.12954,0.9744,0.00931067,0.00931067,0.00931067
36,5099.58,0.80154,1.04395,0.98886,0.55239,0.59644,0.5563,0.42654,0.83106,1.1265,0.9791,0.00927057,0.00927057,0.00927057
37,5235.27,0.79968,1.04221,0.9887,0.55325,0.59262,0.55594,0.42894,0.82861,1.11713,0.97715,0.00922942,0.00922942,0.00922942
38,5374.74,0.79708,1.03839,0.98828,0.5573,0.59586,0.56355,0.43571,0.81449,1.11531,0.97522,0.00918725,0.00918725,0.00918725
39,5515.11,0.79613,1.03609,0.98831,0.56422,0.58245,0.55295,0.42655,0.82951,1.13456,0.97546,0.00914405,0.00914405,0.00914405
40,5658.06,0.79386,1.0328,0.98513,0.5617,0.59734,0.56302,0.43529,0.82028,1.11199,0.97746,0.00909984,0.00909984,0.00909984
41,5795.99,0.79434,1.0256,0.98767,0.55319,0.60769,0.561,0.43394,0.80939,1.10714,0.9738,0.00905463,0.00905463,0.00905463
42,5934.89,0.79154,1.01771,0.98496,0.56033,0.59493,0.56142,0.43639,0.79947,1.10329,0.97252,0.00900844,0.00900844,0.00900844
43,6087.16,0.7911,1.02375,0.98594,0.55935,0.59473,0.55733,0.43362,0.80333,1.10785,0.9719,0.00896127,0.00896127,0.00896127
44,6231.04,0.79134,1.01876,0.98433,0.57024,0.59427,0.56879,0.44099,0.8127,1.10897,0.96975,0.00891313,0.00891313,0.00891313
45,6367.27,0.79013,1.01806,0.98446,0.56328,0.61121,0.57111,0.44618,0.77727,1.09474,0.9661,0.00886404,0.00886404,0.00886404
46,6506.53,0.79037,1.01383,0.98641,0.56446,0.59467,0.56478,0.4374,0.81048,1.10161,0.97211,0.00881401,0.00881401,0.00881401
47,6642.78,0.78723,1.01918,0.98351,0.57708,0.59927,0.57195,0.44324,0.80322,1.08807,0.96999,0.00876305,0.00876305,0.00876305
48,6781.09,0.787,1.00658,0.98343,0.57715,0.59536,0.57083,0.44306,0.80425,1.08751,0.97223,0.00871117,0.00871117,0.00871117
49,6917.67,0.78515,1.00191,0.98384,0.56768,0.60516,0.57205,0.44721,0.78483,1.09041,0.96548,0.00865839,0.00865839,0.00865839
50,7056.22,0.78433,1.00839,0.98397,0.56687,0.60559,0.57325,0.44601,0.79649,1.09111,0.96831,0.00860473,0.00860473,0.00860473
51,7194.04,0.78433,1.00151,0.98237,0.57764,0.60311,0.57465,0.44525,0.81055,1.08932,0.97385,0.00855018,0.00855018,0.00855018
52,7330.15,0.78408,1.0002,0.98289,0.57571,0.5992,0.56937,0.44394,0.79617,1.08867,0.96875,0.00849477,0.00849477,0.00849477
53,7466.87,0.78399,0.99402,0.98231,0.5803,0.60542,0.57634,0.44751,0.80074,1.07555,0.97061,0.00843851,0.00843851,0.00843851
54,7604,0.78192,0.99099,0.98147,0.5801,0.60183,0.57631,0.44837,0.79948,1.07552,0.97005,0.00838141,0.00838141,0.00838141
55,7739.83,0.78061,0.98713,0.98235,0.58715,0.60238,0.58182,0.44927,0.82506,1.07284,0.97554,0.00832349,0.00832349,0.00832349
56,7877.28,0.77886,0.98432,0.97915,0.57817,0.60178,0.57582,0.44865,0.78593,1.07389,0.96606,0.00826477,0.00826477,0.00826477
57,8014.38,0.77928,0.97995,0.98048,0.59298,0.58872,0.57783,0.44979,0.79774,1.07156,0.96871,0.00820525,0.00820525,0.00820525
58,8152.92,0.77691,0.97895,0.97891,0.57477,0.60875,0.57989,0.45035,0.80406,1.07094,0.96841,0.00814495,0.00814495,0.00814495
59,8291.17,0.77423,0.97868,0.97741,0.57597,0.61016,0.57989,0.4503,0.80114,1.06765,0.96922,0.00808389,0.00808389,0.00808389
60,8426.59,0.77403,0.97309,0.97838,0.58158,0.60702,0.5814,0.45359,0.78701,1.06839,0.9661,0.00802208,0.00802208,0.00802208
61,8564.29,0.76968,0.96881,0.97627,0.5845,0.60516,0.58278,0.45358,0.79126,1.07055,0.96768,0.00795954,0.00795954,0.00795954
62,8701.37,0.77486,0.96645,0.97965,0.58347,0.60156,0.57843,0.4481,0.80727,1.0704,0.97181,0.00789628,0.00789628,0.00789628
63,8839.38,0.76994,0.9608,0.97576,0.57565,0.60906,0.58085,0.45222,0.7947,1.06549,0.96804,0.00783231,0.00783231,0.00783231
64,8974.67,0.77214,0.96203,0.97796,0.58354,0.59853,0.57954,0.45276,0.7874,1.06327,0.9662,0.00776766,0.00776766,0.00776766
