epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,89.4247,1.72686,1.90624,1.49034,0.25322,0.6455,0.42527,0.21832,1.7319,2.50654,1.37615,0.000550522,0.000550522,0.000550522
2,161.751,1.35583,1.45691,1.21258,0.3576,0.59008,0.38103,0.19661,1.74281,2.49395,1.39744,0.00110616,0.00110616,0.00110616
3,231.997,1.3486,1.44319,1.21244,0.30704,0.47561,0.37425,0.20334,1.59896,2.08427,1.29315,0.00166167,0.00166167,0.00166167
4,301.201,1.32231,1.38581,1.2013,0.32982,0.46037,0.34145,0.17294,1.86297,1.77974,1.44484,0.00166659,0.00166659,0.00166659
5,369.658,1.31182,1.36288,1.19679,0.45048,0.56657,0.47346,0.24617,1.76562,1.50683,1.3889,0.00166628,0.00166628,0.00166628
6,438.594,1.31256,1.33423,1.1953,0.34653,0.59326,0.43647,0.22828,1.74181,1.55327,1.34174,0.00166587,0.00166587,0.00166587
7,506.491,1.30678,1.31704,1.19169,0.37325,0.5905,0.47184,0.24283,1.76864,1.5566,1.33783,0.00166537,0.00166537,0.00166537
8,574.482,1.28979,1.28088,1.18524,0.32886,0.59785,0.45873,0.23516,1.75309,1.58057,1.35206,0.00166478,0.00166478,0.00166478
9,642.664,1.30238,1.29021,1.18792,0.46382,0.60464,0.50833,0.26101,1.82176,1.45845,1.40451,0.00166411,0.00166411,0.00166411
10,711.114,1.28975,1.29704,1.18206,0.40532,0.62206,0.51805,0.268,1.77674,1.40082,1.37875,0.00166334,0.00166334,0.00166334
11,780.41,1.30606,1.27012,1.19128,0.36133,0.63449,0.52031,0.28468,1.62374,1.59424,1.28769,0.00166248,0.00166248,0.00166248
12,848.679,1.28695,1.26237,1.185,0.46328,0.60094,0.53614,0.28575,1.73312,1.31708,1.35923,0.00166153,0.00166153,0.00166153
13,916.588,1.27753,1.25828,1.17957,0.48425,0.60833,0.53879,0.29265,1.6538,1.32166,1.32162,0.00166049,0.00166049,0.00166049
14,984.695,1.2835,1.24839,1.18427,0.43654,0.62065,0.54797,0.28388,1.77213,1.48298,1.3824,0.00165937,0.00165937,0.00165937
15,1053.52,1.27847,1.26147,1.18368,0.40693,0.61086,0.504,0.26115,1.78616,1.41658,1.37574,0.00165815,0.00165815,0.00165815
16,1121.12,1.2659,1.24632,1.17536,0.44773,0.61773,0.54913,0.29191,1.71535,1.33438,1.34385,0.00165684,0.00165684,0.00165684
17,1189.11,1.26988,1.22028,1.18053,0.40001,0.54627,0.45323,0.22882,1.84891,1.57536,1.42307,0.00165544,0.00165544,0.00165544
18,1256.58,1.262,1.21827,1.17404,0.44948,0.55627,0.50169,0.26546,1.73084,1.50243,1.35443,0.00165396,0.00165396,0.00165396
19,1324.02,1.27803,1.23112,1.18004,0.452,0.63944,0.55693,0.30827,1.62107,1.2997,1.30213,0.00165238,0.00165238,0.00165238
20,1391.98,1.26971,1.22586,1.17865,0.47448,0.61684,0.53666,0.28289,1.7409,1.30039,1.37558,0.00165072,0.00165072,0.00165072
21,1459.88,1.26574,1.19959,1.17531,0.48003,0.57468,0.52493,0.29856,1.56462,1.3918,1.27589,0.00164897,0.00164897,0.00164897
22,1529.14,1.26627,1.19099,1.17473,0.51396,0.60977,0.57667,0.30808,1.67648,1.26894,1.3196,0.00164713,0.00164713,0.00164713
23,1598.72,1.25932,1.18622,1.16953,0.47512,0.62107,0.57021,0.30238,1.70114,1.29413,1.33113,0.0016452,0.0016452,0.0016452
24,1667.75,1.25991,1.17835,1.17154,0.46653,0.60431,0.54217,0.28572,1.73437,1.32619,1.35244,0.00164318,0.00164318,0.00164318
25,1736.74,1.26291,1.18044,1.17513,0.45952,0.6137,0.54754,0.29028,1.67489,1.30434,1.32187,0.00164108,0.00164108,0.00164108
26,1805.72,1.25766,1.16775,1.17068,0.50678,0.59478,0.55781,0.29361,1.75434,1.29842,1.36665,0.00163888,0.00163888,0.00163888
27,1875.22,1.25901,1.17772,1.17189,0.49805,0.61965,0.57973,0.30829,1.72696,1.2829,1.35371,0.0016366,0.0016366,0.0016366
28,1944.58,1.25005,1.18048,1.16838,0.51058,0.61465,0.58413,0.31598,1.65983,1.27685,1.31096,0.00163424,0.00163424,0.00163424
29,2013.46,1.25681,1.14995,1.17099,0.53236,0.60781,0.59709,0.32287,1.64427,1.25155,1.30609,0.00163178,0.00163178,0.00163178
30,2082.64,1.24597,1.17242,1.16773,0.44253,0.64851,0.58666,0.31795,1.64106,1.31683,1.29913,0.00162924,0.00162924,0.00162924
31,2151.07,1.26443,1.15904,1.17199,0.55362,0.61607,0.59582,0.31874,1.67213,1.25873,1.32437,0.00162661,0.00162661,0.00162661
32,2219.76,1.25078,1.15178,1.16963,0.49409,0.61707,0.57426,0.30838,1.64905,1.25692,1.31507,0.0016239,0.0016239,0.0016239
33,2288.09,1.24875,1.13258,1.16771,0.50855,0.636,0.58713,0.31237,1.70981,1.25934,1.34477,0.0016211,0.0016211,0.0016211
34,2356.42,1.2572,1.15399,1.17119,0.47922,0.63278,0.56169,0.29926,1.67978,1.26282,1.34143,0.00161822,0.00161822,0.00161822
35,2424.13,1.24423,1.14532,1.16315,0.42857,0.55361,0.49654,0.26366,1.71075,1.45058,1.34567,0.00161525,0.00161525,0.00161525
36,2491.89,1.23887,1.14917,1.16375,0.50538,0.63726,0.60195,0.32514,1.66079,1.24018,1.31909,0.00161219,0.00161219,0.00161219
37,2560.88,1.23767,1.12815,1.16528,0.52268,0.6135,0.59834,0.32096,1.69031,1.2408,1.33551,0.00160905,0.00160905,0.00160905
38,2628.85,1.23852,1.13922,1.16304,0.48876,0.63172,0.5874,0.32291,1.61619,1.2661,1.29768,0.00160583,0.00160583,0.00160583
39,2697.2,1.24116,1.11776,1.1652,0.49195,0.57497,0.54651,0.29502,1.63224,1.32017,1.30531,0.00160252,0.00160252,0.00160252
40,2765.63,1.24541,1.12955,1.16668,0.51813,0.58745,0.57459,0.30526,1.68029,1.36635,1.33175,0.00159913,0.00159913,0.00159913
41,2833.02,1.24639,1.12474,1.16634,0.56028,0.61628,0.61437,0.33959,1.59428,1.2038,1.28556,0.00159566,0.00159566,0.00159566
42,2901.9,1.24356,1.11262,1.16636,0.52749,0.61262,0.58085,0.31737,1.60492,1.27614,1.28982,0.0015921,0.0015921,0.0015921
43,2969.6,1.23081,1.10438,1.1584,0.52372,0.62826,0.59635,0.32678,1.60653,1.25704,1.29352,0.00158847,0.00158847,0.00158847
44,3037.88,1.23325,1.12222,1.16447,0.5572,0.62223,0.61396,0.33036,1.67359,1.21002,1.33079,0.00158475,0.00158475,0.00158475
45,3105.5,1.23588,1.10741,1.16672,0.52232,0.65367,0.61065,0.32179,1.72386,1.23027,1.36732,0.00158094,0.00158094,0.00158094
46,3173.91,1.24646,1.11464,1.16293,0.54846,0.61768,0.60234,0.33012,1.6012,1.21404,1.29689,0.00157706,0.00157706,0.00157706
47,3240.94,1.24426,1.10801,1.16484,0.55203,0.62712,0.61446,0.33273,1.66293,1.2214,1.32609,0.0015731,0.0015731,0.0015731
48,3308.81,1.22422,1.095,1.16135,0.55907,0.643,0.62623,0.33676,1.69119,1.20312,1.34818,0.00156906,0.00156906,0.00156906
49,3376.6,1.23263,1.09286,1.16094,0.51137,0.62811,0.60284,0.32579,1.6454,1.22585,1.30966,0.00156493,0.00156493,0.00156493
50,3444.54,1.23554,1.10467,1.1626,0.53676,0.64005,0.61277,0.33352,1.61975,1.22683,1.30339,0.00156073,0.00156073,0.00156073
51,3512.44,1.2329,1.0991,1.16177,0.49333,0.61865,0.57535,0.30727,1.65111,1.26395,1.32483,0.00155645,0.00155645,0.00155645
52,3579.81,1.23474,1.08842,1.16265,0.55582,0.62394,0.60499,0.33157,1.60333,1.26639,1.3031,0.00155209,0.00155209,0.00155209
53,3648.86,1.23671,1.07985,1.16275,0.5167,0.65876,0.62178,0.34517,1.58143,1.20201,1.27921,0.00154765,0.00154765,0.00154765
54,3718.44,1.23282,1.07488,1.16172,0.52277,0.64576,0.60823,0.32876,1.63833,1.20463,1.31245,0.00154314,0.00154314,0.00154314
55,3787.25,1.23679,1.07747,1.16116,0.55092,0.62178,0.60792,0.32871,1.61946,1.20853,1.30972,0.00153854,0.00153854,0.00153854
56,3856.05,1.23596,1.07925,1.159,0.51838,0.63954,0.60838,0.3274,1.65173,1.21537,1.31394,0.00153388,0.00153388,0.00153388
57,3924.95,1.24232,1.06807,1.16484,0.54941,0.63067,0.61082,0.33474,1.60286,1.20815,1.29999,0.00152913,0.00152913,0.00152913
58,3993.61,1.22813,1.06825,1.15464,0.5599,0.63603,0.62919,0.3419,1.61015,1.17951,1.30118,0.00152431,0.00152431,0.00152431
59,4062.26,1.22258,1.08305,1.15656,0.53852,0.62088,0.60846,0.33273,1.58546,1.20438,1.2777,0.00151942,0.00151942,0.00151942
60,4131.01,1.22172,1.07845,1.15617,0.53647,0.64253,0.6226,0.34339,1.5796,1.20259,1.27556,0.00151445,0.00151445,0.00151445
61,4199.42,1.22416,1.06072,1.15857,0.55207,0.64439,0.6198,0.34864,1.55223,1.17323,1.26797,0.00150941,0.00150941,0.00150941
62,4266.87,1.23301,1.06994,1.15999,0.54772,0.62072,0.59941,0.32782,1.57621,1.2294,1.28239,0.00150429,0.00150429,0.00150429
63,4334,1.2248,1.06825,1.15662,0.5611,0.63719,0.62648,0.33907,1.62155,1.1989,1.31678,0.0014991,0.0014991,0.0014991
64,4401.4,1.22424,1.06164,1.15879,0.5557,0.654,0.6385,0.36119,1.53979,1.16709,1.26515,0.00149384,0.00149384,0.00149384
65,4469.11,1.20741,1.05871,1.15165,0.57394,0.62802,0.62981,0.34009,1.62352,1.18789,1.31056,0.00148851,0.00148851,0.00148851
66,4536.83,1.2266,1.05731,1.15599,0.57832,0.65695,0.64095,0.3499,1.60218,1.16768,1.29352,0.00148311,0.00148311,0.00148311
67,4603.98,1.23118,1.03693,1.15766,0.57652,0.65215,0.64062,0.34757,1.61753,1.16504,1.30452,0.00147764,0.00147764,0.00147764
68,4671.51,1.22717,1.04785,1.15497,0.57275,0.64038,0.62796,0.34586,1.58475,1.17995,1.28732,0.00147209,0.00147209,0.00147209
69,4740.19,1.22382,1.042,1.15625,0.51213,0.64744,0.61121,0.34272,1.53561,1.2213,1.25514,0.00146648,0.00146648,0.00146648
70,4808.67,1.22448,1.04349,1.15655,0.56866,0.64644,0.64129,0.35494,1.56511,1.15912,1.27269,0.0014608,0.0014608,0.0014608
71,4877.36,1.21752,1.03916,1.15376,0.58082,0.64613,0.6407,0.34857,1.59673,1.16627,1.30402,0.00145505,0.00145505,0.00145505
72,4946.11,1.21503,1.04303,1.15173,0.56915,0.63236,0.62287,0.33854,1.61192,1.20434,1.31024,0.00144924,0.00144924,0.00144924
73,5013.8,1.22264,1.03804,1.15645,0.56106,0.63934,0.62406,0.33797,1.63741,1.18287,1.32053,0.00144335,0.00144335,0.00144335
74,5081.51,1.22125,1.03275,1.15766,0.55598,0.64509,0.63703,0.36003,1.51659,1.17311,1.25365,0.00143741,0.00143741,0.00143741
75,5149.14,1.2109,1.03874,1.15211,0.57977,0.64056,0.63197,0.3487,1.55122,1.17249,1.27281,0.00143139,0.00143139,0.00143139
76,5216.56,1.20308,1.02287,1.14921,0.56225,0.647,0.62294,0.3391,1.62404,1.18212,1.3121,0.00142531,0.00142531,0.00142531
77,5284.16,1.21863,1.02484,1.15172,0.57141,0.64868,0.64379,0.35387,1.56406,1.16673,1.27791,0.00141917,0.00141917,0.00141917
78,5352.36,1.21133,1.03195,1.15219,0.56986,0.65183,0.63293,0.34977,1.54538,1.16725,1.27478,0.00141297,0.00141297,0.00141297
79,5419.88,1.2044,1.02703,1.14849,0.57681,0.64054,0.6414,0.35574,1.54847,1.15913,1.26942,0.0014067,0.0014067,0.0014067
80,5487.34,1.21181,1.02201,1.1514,0.56078,0.64593,0.63505,0.34298,1.60711,1.17871,1.30474,0.00140037,0.00140037,0.00140037
81,5554.76,1.21019,1.01258,1.14983,0.58251,0.64815,0.64887,0.35845,1.55381,1.14381,1.27318,0.00139398,0.00139398,0.00139398
82,5622.37,1.20237,1.01511,1.1472,0.59203,0.64823,0.64294,0.35613,1.56891,1.17396,1.28018,0.00138753,0.00138753,0.00138753
83,5689.8,1.19734,1.02139,1.14295,0.56026,0.66054,0.65059,0.36653,1.52316,1.16873,1.25436,0.00138101,0.00138101,0.00138101
84,5758.13,1.20142,1.02262,1.14386,0.57302,0.65862,0.64723,0.36278,1.52344,1.15082,1.25689,0.00137444,0.00137444,0.00137444
85,5826.47,1.20695,1.00782,1.14644,0.58786,0.65514,0.6485,0.37086,1.50337,1.15313,1.25295,0.00136781,0.00136781,0.00136781
86,5895.5,1.20334,1.01306,1.14583,0.59291,0.64779,0.65224,0.36026,1.57674,1.15983,1.28701,0.00136113,0.00136113,0.00136113
